Start_Lat,Start_Longitude,Start_Time,End_Lat,End_Longitude,End_Time,Distance,Flag,Day_time
12.912,77.63945799999998,08:17:50,12.915849,77.632355,08:27:41,1620,0,29870
12.915868,77.63233199999998,08:27:51,12.916716000000001,77.623413,08:37:48,1100,1,30471
12.916574,77.623428,08:48:06,12.911636999999999,77.62616700000002,08:51:45,567,0,31686
12.836203,77.657455,09:13:10,12.845467,77.664986,09:23:08,1641,0,33190
12.911821,77.625854,09:33:45,12.917106,77.622879,09:43:43,1209,0,34425
12.917123,77.623131,09:43:53,12.91644,77.623924,09:53:51,203,1,35033
12.916435,77.623932,09:54:01,12.911328,77.626389,09:58:50,568,2,35641
12.836763000000001,77.65778399999998,10:18:45,12.845151,77.664406,10:28:43,1487,0,37125
12.845139,77.66481800000003,10:28:53,12.846122,77.668594,10:34:22,590,1,37733
12.916698,77.62335999999998,10:52:37,12.91179,77.626244,10:59:55,575,0,39157
12.916730000000001,77.623421,12:15:48,12.914036,77.624664,12:25:47,330,0,44148
12.911975,77.626015,12:26:26,12.911700999999999,77.62616700000002,12:28:06,213,0,44786
12.838756,77.65892,12:48:02,12.845243,77.665237,12:57:59,1300,0,46082
12.916669,77.623329,13:18:36,12.911736999999999,77.62619000000002,13:25:44,671,0,47916
12.835944,77.657249,13:54:37,12.838841,77.658592,14:04:31,853,0,50077
12.838938,77.6586,14:04:41,12.844025,77.660263,14:14:39,908,1,50681
12.917546000000002,77.624985,14:38:14,12.916868,77.623451,14:48:05,571,0,52694
12.916872,77.623451,14:48:16,12.9169,77.623657,14:58:07,102,1,53296
12.83885,77.658905,15:39:48,12.845448,77.665131,15:49:25,1299,0,56388
12.845322,77.665215,15:50:13,12.846155,77.668823,15:55:51,358,0,57013
12.835975999999999,77.657303,16:51:59,12.838336,77.658562,17:01:52,337,0,60719
12.838637,77.658714,17:12:06,12.840538,77.660103,17:21:58,312,0,61926
12.840888,77.660065,17:22:08,12.845212,77.665207,17:32:05,1124,1,62528
12.847362,77.67270699999997,18:15:01,12.846899,77.672302,18:24:59,101,0,65701
