Start_Lat,Start_Longitude,Start_Time,End_Lat,End_Longitude,End_Time,Distance,Flag,Day_time
12.846763000000001,77.672302,07:36:12,12.847443,77.670845,07:46:09,1589,0,27372
12.917441,77.624268,08:06:34,12.916588,77.623421,08:16:32,500,0,29194
12.916582,77.623413,08:16:42,12.915192,77.624199,08:26:39,201,1,29802
12.91513,77.624184,08:26:49,12.911423,77.626274,08:30:29,451,2,30409
12.840135,77.65984300000002,08:50:23,12.838911,77.658852,09:00:22,1038,0,31823
12.916317999999999,77.623062,09:28:48,12.916210000000001,77.635887,09:38:38,1557,0,34128
12.915977,77.63760400000002,09:39:08,12.911995,77.639473,09:49:06,789,0,34748
12.911995,77.639473,09:49:16,12.912460000000001,77.63346899999998,09:59:15,1162,1,35356
12.912511,77.633263,09:59:25,12.914411999999999,77.632462,10:09:22,316,2,35965
12.914547,77.632416,10:09:32,12.916841999999999,77.628685,10:19:31,639,3,36572
12.916832000000001,77.6287,10:19:40,12.917143,77.623558,10:29:34,671,4,37180
12.916774,77.623436,10:39:52,12.914765,77.624329,10:49:50,207,0,38392
12.914652,77.624367,10:49:59,12.911653,77.626244,10:52:09,352,1,38999
12.899666999999999,77.63336899999999,11:42:29,12.900661,77.632767,11:52:29,220,0,42149
12.900661,77.632759,11:52:34,12.902082,77.631897,12:02:31,210,1,42754
12.902206,77.63183599999998,12:02:41,12.904419,77.630447,12:12:39,311,2,43361
12.904446,77.63044000000002,12:12:49,12.906797000000001,77.629051,12:22:47,309,3,43969
12.906842999999999,77.629013,12:22:57,12.909046,77.627563,12:32:55,209,4,44577
12.909073,77.627548,12:33:05,12.912877,77.625076,12:43:02,518,5,45185
12.912925999999999,77.624962,12:43:12,12.91589,77.623337,12:53:09,417,6,45792
12.916001,77.623283,12:53:20,12.9119,77.626007,13:03:18,1128,7,46400
12.835891,77.657494,13:36:09,12.836998,77.657845,13:46:09,112,0,48969
12.838329,77.658508,13:46:39,12.838867,77.658821,13:56:36,212,0,49599
12.896386999999999,77.635452,14:21:21,12.89842,77.634125,14:31:18,310,0,51681
12.898418,77.634125,14:31:28,12.90055,77.63284300000002,14:41:27,303,1,52288
12.900545,77.632851,14:41:37,12.902125999999999,77.632286,14:51:34,326,2,52897
12.902099,77.632225,14:51:44,12.9057,77.6297,15:01:41,519,3,53504
12.905915,77.62956199999998,15:01:51,12.909492,77.62735699999998,15:11:49,419,4,54111
12.909524000000001,77.62735,15:11:59,12.914831,77.62406899999998,15:21:56,656,5,54719
12.914831,77.62406899999998,15:22:06,12.916516,77.622887,15:32:04,304,6,55326
12.916517,77.62287099999998,15:32:14,12.916277000000001,77.623581,15:42:12,426,7,55934
12.916288,77.623581,15:42:22,12.909078,77.627747,15:50:00,925,8,56542
12.838351,77.658653,16:08:26,12.838873,77.658867,16:18:23,231,0,58106
12.838891,77.65888199999998,16:18:33,12.845569,77.66720600000002,16:28:31,1554,1,58713
12.890677,77.638947,16:38:49,12.892125,77.638039,16:48:42,207,0,59929
12.892303,77.637955,16:48:52,12.894524,77.636589,16:58:50,316,1,60532
12.894525,77.636581,16:59:00,12.897439,77.635017,17:08:57,313,2,61140
12.897444,77.635025,17:09:07,12.900703,77.632874,17:19:06,438,3,61747
12.900763000000001,77.632805,17:19:16,12.903986999999999,77.63076,17:29:13,421,4,62356
12.903983,77.630768,17:29:23,12.908972,77.627708,17:39:21,527,5,62963
12.908986,77.62769300000002,17:39:31,12.915469,77.623634,17:49:30,830,6,63571
12.915573,77.623573,17:49:40,12.911954,77.626007,17:59:37,895,7,64180
12.847072,77.67405699999998,18:09:55,12.847634,77.67229499999998,18:19:52,1073,0,65395
12.847629,77.672279,18:20:02,12.847236,77.672508,18:29:59,305,1,66002
