DEVICE_ID,LAT,LONGITUDE,SPEED_KMPH,IST_DATE,IST_TIME,ACC_DISTANCE,Unnamed: 7
150220615,12.846986,77.672569,0,2016-07-01,01:05:41,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:05:51,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:06:01,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:06:11,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:06:21,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:06:31,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:06:41,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:06:51,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:07:01,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:07:11,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:07:21,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:07:31,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:07:41,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:07:50,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:08:00,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:08:10,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:08:20,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:08:30,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:08:40,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:08:50,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:09:00,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:09:10,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:09:20,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:09:30,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:09:40,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:09:50,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:10:00,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:10:10,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:10:20,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:10:30,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:10:40,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:10:50,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:11:00,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:11:10,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:11:20,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:11:30,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:11:40,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:11:50,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:12:00,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:12:10,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:12:20,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:12:30,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:12:40,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:12:50,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:12:59,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:13:09,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:13:19,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:13:29,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:13:39,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:13:49,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:13:59,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:14:09,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:14:19,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:14:29,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:14:39,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:14:49,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:14:59,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:15:09,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:15:19,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:15:29,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:15:38,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:15:48,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:15:58,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:16:08,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:16:18,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:16:28,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:16:38,00:00:00,12215916
