Start_Lat,Start_Longitude,Start_Time,End_Lat,End_Longitude,End_Time,Distance,Flag,Day_time
12.847161999999999,77.672531,07:09:51,12.847128999999999,77.67235600000002,07:19:49,104,0,25791
12.84713,77.67235600000002,07:19:59,12.847309,77.67085300000002,07:29:56,1567,1,26399
12.917061,77.623497,08:10:57,12.9166,77.62371800000003,08:20:54,202,0,29457
12.916605,77.623711,08:21:04,12.913223,77.625191,08:31:03,342,1,30064
12.912981,77.625336,08:31:12,12.911486,77.626251,08:33:32,207,2,30672
12.83589,77.657112,09:04:24,12.844742,77.660095,09:14:18,1177,0,32664
12.916671000000001,77.631844,09:36:23,12.91743,77.62425999999998,09:46:21,1246,0,34583
12.8356,77.65798199999998,10:18:43,12.844353,77.660149,10:28:41,1129,0,37123
12.916047,77.62886,10:52:26,12.916614,77.623421,11:02:23,646,0,39146
12.916621000000001,77.623421,11:02:33,12.910888,77.626625,11:12:30,756,1,39753
12.836128,77.65741,11:34:16,12.845549,77.664886,11:44:14,1634,0,41656
12.845549,77.664886,11:44:23,12.84618,77.668671,11:48:43,457,1,42263
12.91645,77.632851,12:17:56,12.917011,77.62350500000002,12:27:53,1318,0,44276
12.917006,77.62350500000002,12:28:03,12.916741,77.623726,12:38:01,100,1,44883
12.916739999999999,77.62400799999998,12:48:18,12.916457000000001,77.623375,12:58:15,104,0,46098
12.83891,77.658867,13:20:50,12.845763,77.66776999999998,13:30:38,1579,0,48050
12.91494,77.623909,13:41:35,12.914207000000001,77.62455,13:51:33,1083,0,49295
12.83592,77.65729499999998,14:24:35,12.837983,77.65894300000002,14:34:26,436,0,51875
12.917406,77.623787,15:01:40,12.916627,77.623489,15:11:37,573,0,54100
12.916623,77.623489,15:11:47,12.911872,77.626129,15:20:15,608,1,54707
12.83866,77.658836,15:42:50,12.839008,77.658951,15:52:48,100,0,56570
12.916473,77.623482,16:21:01,12.911816,77.626129,16:26:10,580,0,58861
12.835906,77.65728,16:46:45,12.837531,77.658516,16:56:43,324,0,60405
12.837514,77.658493,16:56:53,12.838441,77.657669,17:06:50,1050,1,61013
12.83845,77.657562,17:07:00,12.838571,77.657249,17:16:58,104,2,61620
12.838567999999999,77.65724200000002,17:17:08,12.838802000000001,77.659142,17:27:05,410,3,62228
12.838802000000001,77.659142,17:27:15,12.845513,77.664375,17:37:14,1203,4,62835
12.845498,77.66439100000002,17:37:23,12.846267,77.668869,17:41:42,433,5,63443
12.915575,77.623993,18:00:39,12.909284,77.627563,18:07:17,913,0,64839
12.847536999999999,77.672256,18:28:23,12.846923,77.672279,18:38:20,206,0,66503
