Start_Lat,Start_Longitude,Start_Time,End_Lat,End_Longitude,End_Time,Distance,Flag,Day_time
12.847457,77.672531,06:04:51,12.847017,77.672089,06:14:48,100,0,21891
12.847017,77.672089,06:35:13,12.847452,77.674858,06:44:23,343,0,23713
12.91675,77.628059,07:07:19,12.916748,77.623405,07:17:19,601,0,25639
12.917039,77.623581,07:27:37,12.909533999999999,77.62741899999997,07:35:45,956,0,26857
12.838774,77.658897,07:55:50,12.840255,77.659767,08:05:17,214,0,28550
12.91651,77.62350500000002,09:02:04,12.911073,77.62649499999998,09:09:02,646,0,32524
12.836903999999999,77.65793599999998,09:30:37,12.840266999999999,77.659828,09:40:36,438,0,34237
12.916774,77.622925,10:06:59,12.916564,77.63118,10:16:07,1042,0,36419
12.916592999999999,77.629745,10:27:34,12.916616000000001,77.623405,10:37:32,771,0,37654
12.916617,77.623413,10:37:42,12.911333,77.62645699999999,10:46:40,682,1,38262
12.915163,77.623795,11:27:53,12.917314999999999,77.623001,11:35:12,684,0,41273
12.917458,77.624077,11:48:19,12.911858,77.626083,11:58:16,1178,0,42499
12.838536,77.658752,12:19:11,12.844679,77.66014100000002,12:29:09,794,0,44351
12.847302,77.67214200000002,13:31:26,12.84695,77.672493,13:41:18,212,0,48686
12.84695,77.672493,13:41:28,12.847502,77.672096,13:51:23,387,1,49288
12.916748,77.62859300000002,14:29:40,12.917043,77.623573,14:39:31,566,0,52180
12.916886,77.623512,14:49:46,12.916607,77.622597,14:59:46,205,0,53386
12.916599,77.622597,14:59:56,12.915631,77.62309300000003,15:09:54,103,1,53996
12.836499,77.657822,15:30:19,12.836499,77.657822,15:40:17,100,0,55819
12.836499,77.657822,15:40:27,12.835687,77.657547,15:50:20,111,1,56427
12.914988000000001,77.624275,16:26:42,12.911513000000001,77.626305,16:30:31,491,0,59202
12.916707,77.62344399999998,17:41:22,12.911514,77.62628199999997,17:46:11,569,0,63682
12.835767,77.657318,18:05:38,12.839045,77.659042,18:15:29,423,0,65138
12.839148,77.659279,18:15:39,12.845477,77.66551199999998,18:25:17,1252,1,65739
12.913058,77.625153,18:46:13,12.917015,77.622787,18:56:10,681,0,67573
12.914199,77.632324,19:06:29,12.916596,77.62344399999998,19:16:26,1249,0,68789
12.916594,77.62344399999998,19:16:36,12.912021000000001,77.62599200000002,19:26:33,609,1,69396
12.836008999999999,77.657547,19:47:49,12.8387,77.658958,19:57:41,437,0,71269
12.838693,77.658958,19:57:51,12.845499,77.664856,20:07:49,1256,1,71871
12.845479,77.664856,20:07:59,12.846225,77.668839,20:12:18,456,2,72479
12.916396,77.63221,20:31:55,12.916273,77.623589,20:41:53,1070,0,73915
