Start_Lat,Start_Longitude,Start_Time,End_Lat,End_Longitude,End_Time,Distance,Flag,Day_time
12.789695,77.706528,06:35:49,12.789767999999999,77.706772,06:45:46,335,0,23749
12.789779,77.706779,06:45:56,12.802221000000001,77.70474200000001,06:55:55,1438,1,24356
12.94327,77.59736600000001,08:38:24,12.936458,77.606461,08:48:18,1111,0,31104
12.871514999999999,77.6521,09:29:28,12.86974,77.653664,09:37:46,325,0,34168
12.800336999999999,77.705505,10:10:28,12.792591,77.705505,10:20:27,1214,0,36628
12.971747,77.586929,12:13:41,12.962757,77.590088,12:23:18,1246,0,44021
12.95231,77.594101,12:33:56,12.943914999999999,77.597305,12:43:54,1291,0,45236
12.94374,77.597313,12:44:03,12.936395,77.606842,12:54:02,1577,1,45843
12.936337,77.606949,12:54:12,12.932327,77.612984,13:04:09,785,2,46452
12.802749,77.703827,13:55:38,12.802749,77.703827,14:05:35,311,0,50138
12.802749,77.703827,14:05:44,12.802749,77.703827,14:15:42,304,1,50744
12.960458000000001,77.593887,15:39:57,12.968088999999999,77.591347,15:49:56,1301,0,56397
12.968077000000001,77.59135400000001,15:50:05,12.966774000000001,77.58764599999999,16:00:02,429,1,57005
12.978342,77.572281,16:10:20,12.980205999999999,77.572121,16:18:38,462,0,58220
12.975592,77.587334,16:31:15,12.968053999999999,77.587418,16:41:13,875,0,59475
12.968053999999999,77.587418,16:41:23,12.962277,77.594597,16:51:21,1304,1,60083
12.792571,77.70182,18:13:22,12.794718,77.701424,18:23:19,678,0,65602
12.794725,77.70143900000001,18:23:30,12.79263,77.702873,18:33:21,319,1,66210
12.792608999999999,77.703262,18:33:31,12.789259,77.706795,18:43:24,770,2,66811
12.789261,77.706795,18:43:34,12.789883999999999,77.706314,18:53:33,202,3,67414
