Start_Lat,Start_Longitude,Start_Time,End_Lat,End_Longitude,End_Time,Distance,Flag,Day_time
12.788549,77.706474,06:25:28,12.789451,77.70659599999999,06:35:22,101,0,23128
12.789487,77.706627,06:35:32,12.789743,77.706703,06:45:27,102,1,23732
12.789786,77.706779,08:18:04,12.802306,77.704285,08:26:51,1458,0,29884
12.846802,77.671585,08:48:23,12.855391000000001,77.664734,08:58:21,1165,0,31703
12.869197999999999,77.65361800000001,09:08:37,12.877246000000001,77.64726999999999,09:17:12,1147,0,32917
12.920063,77.62078100000001,09:39:20,12.931179,77.61395300000001,09:49:13,1477,0,34760
12.944628999999999,77.596954,09:59:30,12.955589999999999,77.592262,10:09:28,1638,0,35970
12.955589999999999,77.592262,10:09:38,12.966974,77.594666,10:19:06,1518,1,36578
12.975798,77.574715,10:30:04,12.97708,77.574272,10:40:02,235,0,37804
12.97708,77.574272,10:50:19,12.978467,77.572296,11:00:18,310,0,39019
12.977127000000001,77.585739,11:20:43,12.967058,77.58811999999999,11:30:41,1302,0,40843
12.966828999999999,77.587959,11:30:51,12.962203,77.593575,11:40:42,1034,1,41451
12.946242,77.59716,11:51:09,12.940939,77.597557,12:01:09,856,0,42669
12.974238,77.5784,14:40:03,12.977153999999999,77.57429499999999,14:50:01,513,0,52803
12.977153999999999,77.57429499999999,15:00:18,12.978372,77.572212,15:10:12,318,0,54018
12.978365,77.57216600000001,15:10:22,12.977852,77.571007,15:16:20,214,1,54622
12.802813,77.703918,17:00:59,12.810738,77.69549599999999,17:10:51,1573,0,61259
12.867064,77.65554,17:42:11,12.86934,77.653755,17:52:04,325,0,63731
12.843776,77.674194,18:34:20,12.840607,77.676643,18:44:16,963,0,66860
12.792684,77.70614599999999,19:05:21,12.788589,77.706512,19:15:19,924,0,68721
