Start_Lat,Start_Longitude,Start_Time,End_Lat,End_Longitude,End_Time,Distance,Flag,Day_time
12.788806,77.706451,06:55:48,12.789593,77.70674100000001,07:05:46,104,0,24948
12.806401,77.706505,07:36:27,12.813255999999999,77.71086899999999,07:46:25,1185,0,27387
12.813255999999999,77.71086899999999,07:46:35,12.80437,77.705246,07:56:31,1359,1,27995
12.789658,77.706261,08:59:14,12.789517,77.70616899999999,09:09:11,101,0,32354
12.789264,77.70623,14:48:34,12.789363,77.70661199999999,14:58:33,790,0,53314
12.789363,77.70661199999999,15:08:50,12.789363,77.70661199999999,15:18:48,100,0,54530
12.789336,77.706696,16:33:48,12.791039,77.70573399999999,16:43:37,309,0,59628
12.840345,77.65995799999999,17:06:02,12.837796,77.65831,17:16:00,965,0,61562
12.837796,77.65831,17:26:18,12.842906,77.66037,17:36:18,670,0,62778
12.790758,77.70578,18:18:17,12.788909,77.706856,18:28:08,458,0,65897
12.788908000000001,77.706856,18:28:18,12.789083999999999,77.706581,18:37:46,109,1,66498
