Start_Lat,Start_Longitude,Start_Time,End_Lat,End_Longitude,End_Time,Distance,Flag,Day_time
12.789651,77.70657299999999,07:31:57,12.790836,77.70571899999999,07:40:23,323,0,27117
12.799719,77.705605,09:49:23,12.801782000000001,77.705116,09:59:17,695,0,35363
12.70937,77.69925699999999,10:30:46,12.708680000000001,77.696526,10:40:44,637,0,37846
12.708680000000001,77.696526,11:11:17,12.717246000000001,77.700333,11:21:07,1241,0,40277
12.709128,77.69651,12:07:53,12.711403,77.699387,12:17:25,585,0,43673
12.802425999999999,77.705063,12:39:11,12.801905,77.70504,12:49:04,104,0,45551
12.713616,77.699409,13:09:36,12.709242,77.69651800000001,13:19:33,1325,0,47376
12.711424000000001,77.699448,14:22:39,12.709188000000001,77.696526,14:32:33,1272,0,51759
12.709188000000001,77.696526,14:32:43,12.717205,77.70030200000001,14:42:28,1214,1,52363
12.708696,77.696228,16:00:08,12.709251,77.697273,16:10:07,108,0,57608
12.835946,77.679161,16:51:08,12.846948,77.670601,17:00:55,1527,0,60668
12.837523,77.658211,17:11:43,12.837837,77.658295,17:21:40,201,0,61903
12.837883,77.658363,17:31:55,12.845487,77.66465,17:41:52,1300,0,63115
12.80309,77.70474200000001,18:03:07,12.813231,77.710762,18:13:05,1378,0,64987
12.796436,77.706627,18:23:23,12.789714,77.706848,18:33:15,939,0,66203
12.789714,77.706848,18:33:25,12.788789999999999,77.706535,18:43:20,105,1,66805
