Start_Lat,Start_Longitude,Start_Time,End_Lat,End_Longitude,End_Time,Distance,Flag,Day_time
12.924582000000001,77.592781,00:49:47,12.9245,77.592163,00:59:45,208,0,2987
12.9245,77.592163,01:10:02,12.9245,77.592163,01:19:59,101,0,4202
12.9245,77.592163,01:20:10,12.924519,77.59186600000001,01:30:06,100,1,4810
12.924711,77.59184300000001,06:44:06,12.925006,77.591965,06:53:49,100,0,24246
12.924866,77.592384,06:54:09,12.924747,77.59234599999999,07:04:07,209,1,24849
12.924741000000001,77.59234599999999,07:14:24,12.924978,77.59279599999999,07:24:22,101,0,26064
12.924961999999999,77.592743,07:34:39,12.924828999999999,77.592926,07:44:38,101,0,27279
12.924877,77.592361,09:05:48,12.924891,77.592361,09:15:45,102,0,32748
12.924894,77.592361,09:36:11,12.92492,77.592178,09:46:08,103,0,34571
12.924919000000001,77.592186,09:46:18,12.916824,77.594948,09:56:16,1321,1,35178
12.916821,77.594948,09:56:26,12.916641,77.609055,10:06:24,1481,2,35786
12.916644999999999,77.609093,10:06:33,12.916446,77.615776,10:16:32,801,3,36393
12.916409,77.615822,10:16:42,12.911986,77.625969,10:26:39,1448,4,37002
12.838286,77.65870699999999,10:47:04,12.836065,77.657051,10:57:01,452,0,38824
12.836055,77.657051,11:07:18,12.838955,77.659164,11:16:57,417,0,40038
12.91672,77.595963,11:58:57,12.917049,77.583954,12:08:55,1342,0,43137
12.91705,77.58296999999999,12:09:14,12.917531,77.573975,12:19:13,1052,1,43754
12.917486,77.573944,12:29:30,12.917976,77.573112,12:39:27,207,0,44970
12.917883999999999,77.573288,12:39:38,12.916917999999999,77.584938,12:49:35,1339,1,45578
12.91672,77.60996999999999,12:59:52,12.916644999999999,77.62338299999999,13:09:50,1420,0,46792
12.916636,77.62338299999999,13:10:00,12.911365,77.62631999999999,13:15:39,729,1,47400
12.836138,77.657173,14:06:14,12.838818,77.65880600000001,14:16:12,342,0,50774
12.838818,77.65880600000001,14:16:22,12.845527,77.665245,14:26:19,1222,1,51382
12.845528,77.665253,14:26:29,12.846233,77.66890699999999,14:29:59,449,2,51989
12.916953,77.585091,15:07:30,12.917411999999999,77.574028,15:17:27,1601,0,54450
12.917411999999999,77.574028,15:17:37,12.917617,77.572601,15:27:35,103,1,55057
12.917635,77.572502,15:27:45,12.917122,77.584496,15:37:42,1424,2,55665
12.916779,77.603043,15:48:00,12.916297,77.616974,15:57:18,1520,0,56880
12.916936999999999,77.621346,15:58:28,12.909955,77.62715899999999,16:08:25,1579,0,57508
12.845423,77.661659,16:21:12,12.835914,77.657173,16:31:09,1633,0,58872
12.836024,77.65720400000001,16:41:27,12.838245,77.658585,16:51:25,244,0,60087
12.912341,77.63816800000001,17:19:29,12.916694,77.628998,17:29:27,1379,0,62369
12.916694,77.628998,17:29:37,12.911792,77.62619000000001,17:39:34,1235,1,62977
12.911792,77.62619000000001,17:39:44,12.911304,77.626419,17:41:43,113,2,63584
12.836033,77.657265,18:11:57,12.837938000000001,77.658363,18:21:54,213,0,65517
12.837997,77.658417,18:22:04,12.840517,77.659981,18:31:51,305,1,66124
12.915296000000001,77.623703,18:56:56,12.916291000000001,77.61547900000001,19:06:53,990,0,68216
12.916291000000001,77.61547900000001,19:07:03,12.916619,77.600197,19:17:01,1598,1,68823
12.916619,77.600197,19:17:11,12.923206,77.594536,19:27:09,1315,2,69431
12.9232,77.594528,19:27:19,12.924472999999999,77.592995,19:37:16,523,3,70039
12.924465,77.593025,19:37:26,12.924628,77.592499,19:47:24,108,4,70646
