Start_Lat,Start_Longitude,Start_Time,End_Lat,End_Longitude,End_Time,Distance,Flag,Day_time
12.846569,77.672516,00:50:30,12.846569,77.672516,01:00:28,411,0,3030
12.847187,77.672661,06:34:00,12.847187,77.672661,06:43:58,101,0,23640
12.847187,77.672661,06:54:15,12.847526,77.674576,07:03:53,365,0,24855
12.838114,77.658485,08:26:41,12.842551,77.660271,08:36:39,679,0,30401
12.916692,77.629524,09:11:49,12.917497000000001,77.62445100000001,09:21:47,689,0,33109
12.917497000000001,77.62445100000001,09:21:57,12.911951,77.625961,09:25:56,588,1,33717
12.836665,77.657829,09:45:50,12.838519,77.658676,09:51:49,540,0,35150
12.838519,77.658676,09:57:19,12.842350999999999,77.66033900000001,10:07:16,750,0,35839
12.842350999999999,77.66033900000001,10:07:26,12.845578,77.667282,10:12:55,782,1,36446
12.917549000000001,77.625153,10:42:38,12.917549000000001,77.625153,10:52:36,106,0,38558
12.912459,77.632683,12:14:37,12.917442,77.62406899999999,12:24:34,1416,0,44077
12.917442,77.62406899999999,12:44:59,12.917442,77.62406899999999,12:54:57,100,0,45899
12.917442,77.62406899999999,12:55:07,12.911895,77.625999,13:03:16,560,1,46507
12.838158,77.658539,13:23:13,12.838158,77.658539,13:33:11,201,0,48193
12.835967,77.657433,15:07:01,12.835967,77.657433,15:16:29,100,0,54421
12.837946,77.65834,15:29:46,12.837946,77.65834,15:39:43,324,0,55786
12.837946,77.65834,15:39:53,12.844645,77.660263,15:49:53,745,1,56393
12.835989999999999,77.657501,17:04:26,12.841345,77.660225,17:14:13,747,0,61466
12.842564999999999,77.66037,17:14:33,12.845481,77.66703000000001,17:23:12,1230,1,62073
12.846605,77.672546,18:29:45,12.846605,77.672546,18:39:42,306,0,66585
