Start_Lat,Start_Longitude,Start_Time,End_Lat,End_Longitude,End_Time,Distance,Flag,Day_time
12.924660000000001,77.592186,07:51:16,12.924868,77.592979,08:01:14,414,0,28276
12.924868,77.592979,08:01:24,12.923163,77.592331,08:11:21,359,1,28884
12.916682000000002,77.60897800000002,08:42:33,12.916417,77.6147,08:52:31,537,0,31353
12.916424000000001,77.614693,08:52:41,12.915828999999999,77.623756,09:02:38,1084,1,31961
12.842005,77.660461,09:24:53,12.836085,77.65708199999997,09:34:51,904,0,33893
12.836085,77.65708199999997,09:35:01,12.837006,77.65798199999998,09:44:59,203,1,34501
12.837313,77.65812700000002,09:45:08,12.840154,77.663322,09:55:07,778,2,35108
12.840167999999998,77.663383,09:55:17,12.846185,77.66869399999999,10:03:54,1084,3,35717
12.91644,77.61308299999997,10:22:00,12.916557000000001,77.60067,10:31:58,1576,0,37320
12.916521000000001,77.60054000000002,10:32:08,12.916945,77.586365,10:42:05,1618,1,37928
12.916963,77.585991,10:42:15,12.917777000000001,77.573479,10:52:14,1633,2,38535
12.916478,77.61061099999998,11:13:09,12.91606,77.618431,11:23:06,1115,0,40389
12.906310000000001,77.629417,11:33:23,12.900238,77.63314100000002,11:43:21,748,0,41603
12.900135,77.633202,11:43:31,12.896625,77.635361,11:47:39,436,1,42211
12.836145,77.657127,12:05:56,12.845373,77.664192,12:15:53,1600,0,43556
12.845386999999999,77.664665,12:16:03,12.845586,77.667366,12:20:22,340,1,44163
12.91645,77.611427,12:38:50,12.916641,77.600197,12:48:37,1148,0,45530
12.916653,77.599457,12:48:57,12.916958000000001,77.585197,12:58:54,1555,1,46137
12.916964,77.585068,12:59:04,12.917228,77.5728,13:09:02,1381,2,46744
12.917178999999999,77.572754,13:09:12,12.917074000000001,77.58416700000002,13:19:10,1374,3,47352
12.917067,77.58416700000002,13:19:20,12.916733,77.597374,13:28:28,1421,4,47960
12.91642,77.615158,13:39:45,12.917266999999999,77.622589,13:49:43,875,0,49185
12.917064,77.573792,15:23:11,12.917178,77.583611,15:33:08,1456,0,55391
12.916592,77.606926,15:43:26,12.916687,77.621063,15:53:23,1522,0,56606
12.916724,77.621147,15:53:33,12.909775999999999,77.627266,16:00:51,1129,1,57213
12.836263,77.65715,18:31:15,12.838805,77.658836,18:41:13,319,0,66675
12.838830999999999,77.658852,18:41:23,12.846224000000001,77.668922,18:51:21,1654,1,67283
12.916184,77.617416,19:12:16,12.916571000000001,77.604416,19:22:13,1354,0,69136
12.916574,77.604355,19:22:23,12.920983999999999,77.596939,19:32:21,1259,1,69743
12.920983999999999,77.596939,19:32:31,12.924627000000001,77.592606,19:42:28,970,2,70351
