Start_Lat,Start_Longitude,Start_Time,End_Lat,End_Longitude,End_Time,Distance,Flag,Day_time
12.977509,77.573425,03:32:48,12.977516,77.571198,03:42:45,205,0,12768
12.921533,77.596947,05:20:13,12.923153999999998,77.596245,05:30:10,343,0,19213
12.923102,77.596184,05:50:36,12.924661,77.592377,06:00:34,545,0,21036
12.924661,77.592377,06:00:44,12.924603,77.592896,06:10:41,104,1,21644
12.924858,77.593147,07:59:37,12.924582000000001,77.591942,08:09:34,222,0,28777
12.924582000000001,77.591942,08:09:44,12.924406,77.592896,08:19:42,216,1,29384
12.924406,77.592896,08:19:52,12.924593,77.59219399999998,08:29:49,102,2,29992
12.924593,77.59219399999998,08:29:59,12.921664999999999,77.58785999999998,08:39:56,1131,3,30599
12.916696,77.60992399999998,09:11:20,12.91623,77.616982,09:21:07,781,0,33080
12.916293,77.619286,09:21:47,12.91128,77.62640400000002,09:31:25,1343,0,33707
12.835928,77.657028,10:12:25,12.842684,77.660347,10:22:13,922,0,36745
12.916611,77.62075,10:56:36,12.916445,77.61404399999998,11:06:33,749,0,39396
12.916445,77.61404399999998,11:06:43,12.91644,77.61167900000002,11:16:40,222,1,40003
12.91644,77.61167900000002,11:16:50,12.916445,77.610199,11:26:48,222,2,40610
12.916445,77.610199,11:26:58,12.916553,77.606697,11:36:55,306,3,41218
12.916537,77.606628,11:37:05,12.916613,77.60483599999998,11:47:04,215,4,41825
12.916598,77.604843,11:47:14,12.916741,77.603539,11:57:11,100,5,42434
12.916735000000001,77.603539,11:57:21,12.916731,77.59850300000002,12:07:18,520,6,43041
12.916688,77.598083,12:07:28,12.916778,77.591759,12:17:06,794,7,43648
12.91695,77.592339,12:38:02,12.916688,77.606804,12:47:49,1564,0,45482
12.916691,77.608925,12:48:29,12.916518,77.620087,12:58:27,1334,0,46109
12.916507000000001,77.620102,12:58:37,12.915009,77.624214,13:08:14,660,1,46717
12.836199,77.65731,13:59:42,12.845237,77.660484,14:08:50,1114,0,50382
12.917375999999999,77.574005,14:51:51,12.917233999999999,77.573929,15:01:48,115,0,53511
12.917233999999999,77.573929,15:01:58,12.917141,77.580177,15:11:25,1103,1,54118
12.917074000000001,77.621796,15:32:50,12.911595,77.62623599999998,15:40:18,863,0,55970
12.916652000000001,77.60923000000003,16:56:31,12.917060000000001,77.621613,17:06:29,1368,0,60991
12.917065,77.62162,17:06:39,12.91023,77.626991,17:15:17,952,1,61599
12.836086,77.657166,18:04:05,12.836216,77.657303,18:14:03,101,0,65045
12.836219,77.657288,18:24:21,12.837773,77.658325,18:34:18,206,0,66261
12.837776,77.658325,18:34:28,12.845462,77.664558,18:44:25,1334,1,66868
12.845462,77.664558,18:44:35,12.846269,77.668961,18:48:15,436,2,67475
12.916182000000001,77.61725600000003,19:07:22,12.916518,77.608345,19:17:19,1097,0,68842
12.916522,77.608238,19:17:29,12.91891,77.595161,19:27:27,1575,1,69449
12.91925,77.59513100000002,19:27:37,12.924607,77.592308,19:37:34,960,2,70057
