Start_Lat,Start_Longitude,Start_Time,End_Lat,End_Longitude,End_Time,Distance,Flag,Day_time
12.78988,77.705933,06:44:01,12.788849,77.70683299999999,06:53:58,114,1,24241
12.788849,77.70683299999999,06:54:08,12.789438,77.70687099999999,07:04:06,107,2,24848
12.917361,77.62258100000001,08:26:06,12.925498,77.61751600000001,08:35:45,1091,1,30366
12.928512,77.615562,08:36:44,12.934046,77.610535,08:46:41,1175,1,31004
12.977413,77.572693,09:37:29,12.977339,77.572662,09:47:27,101,1,34649
12.977452,77.57268499999999,10:07:53,12.978382,77.572342,10:17:49,332,1,36473
12.978378999999999,77.572334,10:17:59,12.980222999999999,77.572227,10:25:57,546,2,37079
12.973517999999999,77.58665500000001,10:38:34,12.965814,77.58712,10:48:31,1085,1,38314
12.965646000000001,77.58698299999999,10:48:41,12.956997,77.592628,10:58:39,1564,2,38921
12.903648,77.630325,13:00:41,12.915313000000001,77.62376400000001,13:09:48,1472,1,46841
12.934591000000001,77.607506,13:21:46,12.937845,77.598045,13:31:43,1279,1,48106
12.97222,77.58242800000001,14:02:13,12.97838,77.572357,14:12:11,1371,1,50533
12.977385,77.585342,14:22:27,12.973533,77.586647,14:32:26,618,1,51747
12.973375,77.586678,14:32:36,12.963419,77.589249,14:42:33,1355,2,52356
12.802769999999999,77.703766,16:05:14,12.802294,77.704353,16:13:12,103,1,57914
12.933772,77.61113,16:59:41,12.938041,77.598801,17:09:39,1485,1,61181
12.938089,77.59875500000001,17:09:49,12.948217999999999,77.59725999999999,17:19:36,1227,2,61789
12.960103,77.593758,17:30:04,12.967678999999999,77.589287,17:40:01,1639,1,63004
12.967678999999999,77.589287,17:40:11,12.972634,77.58168,17:49:39,1062,2,63611
12.973636,77.579887,17:50:18,12.977797,77.57159399999999,18:00:16,1451,1,64218
12.977797,77.57159399999999,18:00:26,12.97872,77.58330500000001,18:10:24,1654,2,64826
12.978725,77.583321,18:10:34,12.973549,77.586548,18:20:32,681,3,65434
12.962236,77.59388,18:30:49,12.952238000000001,77.594208,18:40:47,1466,1,66649
12.952193,77.594284,18:40:57,12.94374,77.59724399999999,18:50:54,1240,2,67257
12.915257,77.623947,19:11:40,12.907969,77.62844799999999,19:21:37,1625,1,69100
12.796871000000001,77.706535,20:06:47,12.78995,77.70614599999999,20:16:47,1550,1,72407
12.790006,77.70616899999999,23:09:35,12.789855000000001,77.706711,23:19:33,100,1,83375
12.789849,77.706703,23:19:43,12.789631,77.706581,23:29:40,111,2,83983
