LAT,LONGITUDE,IST_TIME,IST_DATE,SPEED_KMPH,Time_sec,Slot_no
12.847508,77.672646,00:07:41,2016-07-26,0,461,138
12.924901,77.59304,00:09:49,2016-07-26,0,589,0
12.924482,77.59234599999998,00:23:41,2016-07-26,0,1421,1
12.847031,77.672775,00:25:39,2016-07-26,0,1539,139
12.847033,77.672905,01:55:18,2016-07-26,0,6918,139
12.847472,77.672676,03:38:03,2016-07-26,0,13083,138
12.92445,77.59234599999998,03:54:13,2016-07-26,0,14053,1
12.847076,77.67274499999998,03:56:04,2016-07-26,0,14164,139
12.92489,77.593048,04:10:13,2016-07-26,0,15013,0
12.847524,77.672661,16:05:38,2016-07-26,0,57938,138
12.924418,77.592354,16:21:52,2016-07-26,0,58912,2
12.847009,77.672775,16:23:36,2016-07-26,0,59016,139
12.924902,77.593086,16:37:50,2016-07-26,0,59870,0
