LAT,LONGITUDE,IST_TIME,IST_DATE,SPEED_KMPH,Time_sec,Slot_no
12.846569,77.672516,00:00:13,2016-07-05,0,13,139
12.924544,77.59258299999998,00:08:31,2016-07-05,0,511,1
12.924582,77.592506,00:21:58,2016-07-05,0,1318,1
12.924581,77.592506,00:22:47,2016-07-05,0,1367,1
12.924547,77.592476,00:22:57,2016-07-05,0,1377,1
12.924507,77.592377,00:23:07,2016-07-05,0,1387,1
12.92451,77.59234599999998,00:23:17,2016-07-05,0,1397,1
12.924545,77.592262,00:23:28,2016-07-05,0,1408,1
12.924578,77.59227,00:23:38,2016-07-05,0,1418,1
12.924575,77.592262,00:23:48,2016-07-05,0,1428,1
12.924578,77.59234599999998,00:23:58,2016-07-05,0,1438,1
12.924569,77.592407,00:24:08,2016-07-05,0,1448,1
12.924687,77.592499,00:24:18,2016-07-05,7,1458,1
12.924845,77.592484,00:24:28,2016-07-05,5,1468,0
12.924905,77.59246800000003,00:24:37,2016-07-05,0,1477,0
12.924904,77.59246800000003,00:24:47,2016-07-05,0,1487,0
12.847028,77.67259200000002,00:25:55,2016-07-05,0,1555,139
12.924933,77.592453,01:55:37,2016-07-05,0,6937,0
12.847187,77.672661,02:21:12,2016-07-05,0,8472,139
12.84698,77.672569,02:26:29,2016-07-05,0,8789,139
12.924503,77.59259,02:39:17,2016-07-05,0,9557,1
12.924942,77.592445,06:42:44,2016-07-05,0,24164,0
12.924943,77.592445,06:43:23,2016-07-05,0,24203,0
12.924941,77.592445,06:45:13,2016-07-05,0,24313,0
12.924979,77.592476,06:45:33,2016-07-05,0,24333,0
12.924998,77.59255999999998,06:45:42,2016-07-05,6,24342,3
12.924978,77.592804,06:45:52,2016-07-05,9,24352,0
12.924773,77.59285,06:46:02,2016-07-05,0,24362,0
12.924762,77.592857,06:46:12,2016-07-05,0,24372,0
12.924637,77.592445,06:59:48,2016-07-05,0,25188,1
12.924882,77.592422,07:00:28,2016-07-05,8,25228,0
12.924954,77.5924,07:00:38,2016-07-05,6,25238,0
12.925134,77.592102,07:00:48,2016-07-05,15,25248,4
12.92515,77.59201800000002,07:00:58,2016-07-05,0,25258,4
12.847526,77.674576,07:03:43,2016-07-05,19,25423,138
12.845456,77.672066,07:05:22,2016-07-05,15,25522,142
12.847166,77.67094399999998,07:06:22,2016-07-05,0,25582,139
12.924764,77.592438,07:09:27,2016-07-05,9,25767,0
12.924643,77.592896,07:09:37,2016-07-05,15,25777,0
12.924737,77.593018,07:09:47,2016-07-05,0,25787,1
12.909287,77.627495,07:17:50,2016-07-05,17,26270,85
12.911765,77.625885,07:18:29,2016-07-05,0,26309,82
12.916255,77.62314599999998,07:19:49,2016-07-05,0,26389,76
12.91732,77.62297099999998,07:20:58,2016-07-05,17,26458,26
12.9163,77.6353,07:23:48,2016-07-05,0,26628,70
12.916011,77.637573,07:24:18,2016-07-05,12,26658,77
12.91269,77.638123,07:25:57,2016-07-05,0,26757,80
12.912361,77.63542199999998,07:26:47,2016-07-05,18,26807,81
12.912456,77.63278199999998,07:27:27,2016-07-05,9,26847,81
12.915871,77.632286,07:28:26,2016-07-05,16,26906,77
12.916719,77.629112,07:30:07,2016-07-05,5,27007,58
12.917416,77.62389399999998,07:32:16,2016-07-05,17,27136,26
12.846973,77.672539,07:37:43,2016-07-05,0,27463,139
12.846972,77.672539,07:38:22,2016-07-05,0,27502,139
12.846971,77.672531,07:38:42,2016-07-05,0,27522,139
12.84697,77.672531,07:39:03,2016-07-05,0,27543,139
12.846969,77.672539,07:39:13,2016-07-05,0,27553,139
12.846968,77.672539,07:39:23,2016-07-05,0,27563,139
12.846967,77.672539,07:39:33,2016-07-05,0,27573,139
12.846966,77.672539,07:39:53,2016-07-05,0,27593,139
12.846965,77.672539,07:40:33,2016-07-05,0,27633,139
12.846964,77.672539,07:41:42,2016-07-05,0,27702,139
12.846963,77.672539,07:41:52,2016-07-05,7,27712,139
12.847119,77.672729,07:42:02,2016-07-05,13,27722,139
12.847272,77.672668,07:42:12,2016-07-05,0,27732,138
12.847271,77.672668,07:42:22,2016-07-05,0,27742,138
12.847273,77.672668,07:45:43,2016-07-05,0,27943,138
12.847353,77.672646,07:48:53,2016-07-05,0,28133,138
12.847455,77.672554,07:49:05,2016-07-05,12,28145,138
12.847296,77.67229499999998,07:49:15,2016-07-05,12,28155,138
12.847047,77.672134,07:49:24,2016-07-05,8,28164,139
12.846943,77.67205,07:49:34,2016-07-05,0,28174,139
12.91524,77.624153,07:52:29,2016-07-05,14,28349,78
12.912245,77.625801,07:53:19,2016-07-05,12,28399,81
12.924857,77.592972,07:56:15,2016-07-05,0,28575,0
12.924902,77.592979,07:56:35,2016-07-05,0,28595,0
12.924897,77.59314,07:56:45,2016-07-05,0,28605,0
12.924934,77.593193,07:56:55,2016-07-05,7,28615,0
12.924942,77.593361,07:57:05,2016-07-05,0,28625,0
12.924818,77.593452,07:57:15,2016-07-05,9,28635,0
12.924205,77.593422,07:57:25,2016-07-05,17,28645,1
