LAT,LONGITUDE,IST_TIME,IST_DATE,SPEED_KMPH,Time_sec,Slot_no
12.976827,77.57461500000002,00:00:01,2016-07-03,0,1,23
12.976826,77.57461500000002,00:00:21,2016-07-03,0,21,23
12.953513,77.70034,00:00:23,2016-07-03,19,23,-1
12.952709,77.70015,00:00:43,2016-07-03,10,43,-1
12.976825,77.57461500000002,00:00:51,2016-07-03,0,51,23
12.95266,77.70015,00:00:52,2016-07-03,11,52,-1
12.952254,77.70008100000003,00:01:02,2016-07-03,16,62,-1
12.951877,77.699966,00:01:12,2016-07-03,12,72,-1
12.84722,77.672089,00:01:16,2016-07-03,0,76,139
12.976824,77.57461500000002,00:01:21,2016-07-03,0,81,23
12.976823,77.57461500000002,00:02:01,2016-07-03,0,121,23
12.940938,77.696342,00:03:22,2016-07-03,19,202,-1
12.924676,77.67423199999998,00:08:21,2016-07-03,9,501,1
12.921182,77.662666,00:10:21,2016-07-03,17,621,12
12.921258,77.662407,00:10:31,2016-07-03,16,631,12
12.847037,77.67169200000002,00:11:16,2016-07-03,0,676,139
12.924167,77.651909,00:12:30,2016-07-03,9,750,2
12.924139,77.65149699999998,00:12:40,2016-07-03,18,760,2
12.924136,77.648628,00:13:30,2016-07-03,13,810,2
12.924099,77.648453,00:13:40,2016-07-03,7,820,2
12.976828,77.57461500000002,00:13:48,2016-07-03,0,828,23
12.924043,77.64814799999998,00:13:50,2016-07-03,18,830,2
12.923918,77.647766,00:13:59,2016-07-03,5,839,2
12.923876,77.64753,00:14:09,2016-07-03,12,849,2
12.976829,77.57461500000002,00:14:18,2016-07-03,0,858,23
12.922071,77.64505,00:14:49,2016-07-03,14,889,9
12.919823,77.643112,00:15:29,2016-07-03,14,929,14
12.97683,77.57461500000002,00:16:17,2016-07-03,0,977,23
12.91668,77.629356,00:17:49,2016-07-03,12,1069,59
12.91747,77.623947,00:18:49,2016-07-03,7,1129,26
12.917404,77.623611,00:19:18,2016-07-03,17,1158,26
12.916792999999998,77.621521,00:19:58,2016-07-03,0,1198,51
