LAT,LONGITUDE,IST_TIME,IST_DATE,SPEED_KMPH,Time_sec,Slot_no
12.977477,77.573578,00:01:00,2016-07-17,0,60,26
12.977478,77.573578,00:01:20,2016-07-17,0,80,26
12.977476,77.573578,00:05:09,2016-07-17,0,309,26
12.977476,77.57356999999998,00:05:39,2016-07-17,0,339,26
12.977477,77.57356999999998,00:07:39,2016-07-17,0,459,26
12.977517,77.57354699999998,00:07:49,2016-07-17,0,469,26
12.97751,77.57354699999998,00:07:59,2016-07-17,0,479,26
12.977509,77.57354699999998,00:08:19,2016-07-17,0,499,26
12.977509,77.57354000000002,00:09:18,2016-07-17,0,558,26
12.977508,77.57354000000002,00:09:38,2016-07-17,0,578,26
12.977507,77.57354000000002,00:10:38,2016-07-17,0,638,26
12.977506,77.57354000000002,00:11:18,2016-07-17,0,678,26
12.977505,77.57354000000002,00:11:57,2016-07-17,0,717,26
12.977504,77.57354000000002,00:13:07,2016-07-17,0,787,26
12.778519,77.77121,00:16:11,2016-07-17,0,971,-1
12.977504,77.57354699999998,00:17:16,2016-07-17,0,1036,26
12.924659,77.591888,00:19:07,2016-07-17,0,1147,1
12.977503,77.57354699999998,00:19:55,2016-07-17,0,1195,26
12.977503,77.57354000000002,00:21:35,2016-07-17,0,1295,26
12.977502,77.57354000000002,00:21:45,2016-07-17,0,1305,26
12.847471,77.672562,00:27:29,2016-07-17,0,1649,138
12.97751,77.57354000000002,00:32:33,2016-07-17,0,1953,26
12.977501,77.57354000000002,00:51:46,2016-07-17,0,3106,26
12.9775,77.57354699999998,00:53:05,2016-07-17,0,3185,26
12.977499,77.57354699999998,00:53:35,2016-07-17,0,3215,26
12.977498,77.57354699999998,00:53:55,2016-07-17,0,3235,26
12.977497,77.57354699999998,00:54:05,2016-07-17,0,3245,26
12.977496,77.57354699999998,00:54:25,2016-07-17,0,3265,26
12.977495,77.57354699999998,00:54:54,2016-07-17,0,3294,26
12.977496,77.573555,00:57:05,2016-07-17,0,3425,26
12.977497,77.573555,00:58:14,2016-07-17,0,3494,26
12.977491,77.57356300000002,01:01:13,2016-07-17,0,3673,26
12.977495,77.573555,01:00:03,2016-07-17,0,3603,26
12.977494,77.57356300000002,01:00:13,2016-07-17,0,3613,26
12.977493,77.57356300000002,01:00:23,2016-07-17,0,3623,26
12.977492,77.57356300000002,01:00:43,2016-07-17,0,3643,26
12.97749,77.57356300000002,01:04:23,2016-07-17,0,3863,26
12.977489,77.57356300000002,01:05:22,2016-07-17,0,3922,26
12.977489,77.57356999999998,01:06:42,2016-07-17,0,4002,26
12.97749,77.57356999999998,01:09:41,2016-07-17,0,4181,26
12.977491,77.57356999999998,01:10:20,2016-07-17,0,4220,26
12.977489,77.573578,01:14:40,2016-07-17,0,4480,26
12.977487,77.573578,01:16:19,2016-07-17,0,4579,26
12.977488,77.573578,01:15:00,2016-07-17,0,4500,26
12.977486,77.573578,01:16:59,2016-07-17,0,4619,26
12.977485,77.57358599999998,01:17:59,2016-07-17,0,4679,26
12.977486,77.57358599999998,01:18:20,2016-07-17,0,4700,26
12.977487,77.57358599999998,01:19:49,2016-07-17,0,4789,26
