LAT,LONGITUDE,IST_TIME,IST_DATE,SPEED_KMPH,Time_sec,Slot_no
12.924823,77.593147,00:07:32,2016-07-31,0,452,0
12.924957,77.593163,00:13:20,2016-07-31,0,800,0
12.846944,77.672836,00:13:57,2016-07-31,0,837,139
12.847006,77.672554,00:24:29,2016-07-31,0,1469,139
12.924814,77.593102,06:37:16,2016-07-31,0,23836,0
12.92492,77.593163,06:43:13,2016-07-31,0,24193,0
12.846975,77.672562,06:54:06,2016-07-31,0,24846,139
12.924968,77.593147,07:34:24,2016-07-31,0,27264,0
12.924967,77.593147,07:34:34,2016-07-31,0,27274,0
12.924966,77.593147,07:34:44,2016-07-31,0,27284,0
12.924964,77.593147,07:35:14,2016-07-31,0,27314,0
12.924962,77.59314,07:35:24,2016-07-31,0,27324,0
12.924961,77.59314,07:35:35,2016-07-31,0,27335,0
12.924961,77.593147,07:35:45,2016-07-31,0,27345,0
12.92496,77.593147,07:35:55,2016-07-31,0,27355,0
12.924953,77.593147,07:36:15,2016-07-31,0,27375,0
12.924951,77.593147,07:36:25,2016-07-31,0,27385,0
12.92495,77.593147,07:36:35,2016-07-31,0,27395,0
12.924949,77.593147,07:36:55,2016-07-31,0,27415,0
12.924948,77.593147,07:37:05,2016-07-31,0,27425,0
12.924943,77.593132,07:37:24,2016-07-31,0,27444,0
12.924941,77.59314,07:37:34,2016-07-31,0,27454,0
12.924946,77.59314,07:37:44,2016-07-31,0,27464,0
12.925024,77.59315500000002,07:37:54,2016-07-31,0,27474,1
12.925061,77.593079,07:38:04,2016-07-31,0,27484,1
12.92506,77.593079,07:38:14,2016-07-31,0,27494,1
12.925057,77.593079,07:38:24,2016-07-31,0,27504,1
12.925049,77.593086,07:38:34,2016-07-31,0,27514,1
12.925008,77.593094,07:38:44,2016-07-31,0,27524,1
12.924996,77.593079,07:38:54,2016-07-31,0,27534,1
12.924974,77.593063,07:39:04,2016-07-31,0,27544,0
12.924928,77.593048,07:39:54,2016-07-31,5,27594,0
12.924682,77.593063,07:40:04,2016-07-31,14,27604,1
12.924467,77.593086,07:40:13,2016-07-31,0,27613,1
12.924459,77.593102,07:40:23,2016-07-31,0,27623,1
12.924455,77.593109,07:40:33,2016-07-31,0,27633,1
12.924451,77.593109,07:40:43,2016-07-31,0,27643,1
12.924446,77.593109,07:40:53,2016-07-31,0,27653,1
12.924445,77.593117,07:41:03,2016-07-31,0,27663,1
12.924435,77.593132,07:41:13,2016-07-31,0,27673,1
12.924436,77.593132,07:41:23,2016-07-31,0,27683,1
12.924445,77.593124,07:41:33,2016-07-31,0,27693,1
12.924446,77.593117,07:41:43,2016-07-31,0,27703,1
12.92445,77.593117,07:41:53,2016-07-31,0,27713,1
12.92444,77.59314,07:42:03,2016-07-31,0,27723,1
12.924431,77.59314,07:42:13,2016-07-31,0,27733,1
12.92443,77.59314,07:42:22,2016-07-31,0,27742,1
12.924431,77.593147,07:42:43,2016-07-31,0,27763,1
