LAT,LONGITUDE,IST_TIME,IST_DATE,SPEED_KMPH,Time_sec,Slot_no
12.97749,77.573578,00:00:20,2016-07-24,0,20,26
12.977489,77.573578,00:00:41,2016-07-24,0,41,26
12.97749,77.57356999999998,00:01:30,2016-07-24,0,90,26
12.977491,77.57356999999998,00:01:51,2016-07-24,0,111,26
12.977492,77.57356999999998,00:02:21,2016-07-24,0,141,26
12.977493,77.57356999999998,00:03:11,2016-07-24,0,191,26
12.977489,77.57356999999998,00:08:28,2016-07-24,0,508,26
12.846439,77.672287,00:13:40,2016-07-24,0,820,140
12.977488,77.57356999999998,00:14:27,2016-07-24,0,867,26
12.847375,77.672607,00:17:14,2016-07-24,0,1034,138
12.977494,77.57356999999998,00:28:04,2016-07-24,0,1684,26
12.977495,77.57356999999998,00:28:34,2016-07-24,0,1714,26
12.977496,77.57356999999998,00:29:04,2016-07-24,0,1744,26
12.924376,77.59206400000002,00:29:30,2016-07-24,0,1770,2
12.977497,77.57356999999998,00:31:14,2016-07-24,0,1874,26
12.977498,77.57356999999998,00:31:24,2016-07-24,0,1884,26
12.977498,77.573578,00:33:53,2016-07-24,0,2033,26
12.977499,77.57356999999998,00:36:12,2016-07-24,0,2172,26
12.9775,77.57356999999998,00:36:42,2016-07-24,0,2202,26
12.977501,77.57356999999998,00:38:11,2016-07-24,0,2291,26
12.977502,77.57356999999998,00:40:41,2016-07-24,0,2441,26
12.977502,77.573578,00:44:10,2016-07-24,0,2650,26
12.977501,77.573578,00:44:50,2016-07-24,0,2690,26
12.9775,77.573578,00:47:00,2016-07-24,0,2820,26
12.977503,77.573578,00:49:09,2016-07-24,0,2949,26
12.977504,77.573578,00:51:48,2016-07-24,0,3108,26
12.977505,77.573578,00:52:29,2016-07-24,0,3149,26
12.977506,77.573578,00:53:09,2016-07-24,0,3189,26
12.847209,77.672516,01:00:15,2016-07-24,0,3615,139
12.847208,77.672516,01:00:44,2016-07-24,0,3644,139
12.92437,77.592117,00:59:24,2016-07-24,0,3564,2
12.977503,77.57358599999998,01:01:17,2016-07-24,0,3677,26
12.84721,77.672516,01:01:54,2016-07-24,0,3714,139
12.847211,77.672516,01:02:05,2016-07-24,0,3725,139
12.847212,77.672516,01:02:35,2016-07-24,0,3755,139
12.847213,77.672516,01:02:55,2016-07-24,0,3775,139
12.847214,77.672516,01:03:04,2016-07-24,0,3784,139
12.847215,77.672516,01:03:14,2016-07-24,0,3794,139
12.847216,77.672516,01:03:24,2016-07-24,0,3804,139
12.847226,77.672508,01:03:34,2016-07-24,0,3814,139
12.847251,77.67246999999998,01:03:44,2016-07-24,0,3824,138
12.84735,77.672493,01:03:54,2016-07-24,0,3834,138
12.847546,77.67244000000002,01:04:04,2016-07-24,0,3844,138
12.977504,77.57358599999998,01:04:05,2016-07-24,0,3845,26
12.847584,77.67244000000002,01:04:14,2016-07-24,0,3854,138
12.847563,77.67242399999998,01:04:24,2016-07-24,0,3864,138
12.847599,77.67244699999998,01:04:34,2016-07-24,0,3874,138
12.977505,77.57358599999998,01:04:35,2016-07-24,0,3875,26
12.847595,77.672493,01:04:44,2016-07-24,0,3884,138
12.847572,77.672569,01:04:54,2016-07-24,0,3894,138
12.977506,77.573593,01:05:05,2016-07-24,0,3905,26
12.847555,77.672569,01:05:04,2016-07-24,0,3904,138
12.847521,77.672546,01:05:14,2016-07-24,0,3914,138
12.8475,77.672531,01:05:24,2016-07-24,0,3924,138
12.847497,77.672531,01:05:34,2016-07-24,0,3934,138
12.847499,77.672531,01:05:43,2016-07-24,0,3943,138
12.847498,77.672539,01:05:53,2016-07-24,0,3953,138
12.847495,77.672546,01:06:03,2016-07-24,0,3963,138
12.847507,77.672554,01:06:13,2016-07-24,0,3973,138
12.847525,77.672569,01:06:23,2016-07-24,0,3983,138
12.847537,77.672585,01:06:33,2016-07-24,0,3993,138
12.977507,77.573593,01:06:35,2016-07-24,0,3995,26
12.847541,77.672585,01:06:43,2016-07-24,0,4003,138
12.847546,77.672585,01:06:53,2016-07-24,0,4013,138
12.847452,77.67259200000002,01:07:03,2016-07-24,0,4023,138
12.847363,77.67261500000002,01:07:13,2016-07-24,0,4033,138
12.847338,77.672623,01:07:21,2016-07-24,0,4041,138
12.847366,77.672752,01:13:01,2016-07-24,0,4381,138
12.847372,77.67274499999998,01:13:11,2016-07-24,0,4391,138
12.847376,77.672737,01:13:20,2016-07-24,0,4400,138
12.847375,77.672729,01:13:30,2016-07-24,0,4410,138
12.847358,77.672714,01:13:40,2016-07-24,0,4420,138
12.977508,77.573593,01:13:43,2016-07-24,0,4423,26
12.847309,77.67270699999997,01:13:50,2016-07-24,0,4430,138
12.84729,77.672691,01:14:00,2016-07-24,0,4440,138
12.847281,77.672676,01:14:10,2016-07-24,0,4450,138
12.847283,77.672668,01:14:20,2016-07-24,0,4460,138
12.847287,77.672653,01:14:30,2016-07-24,0,4470,138
12.847288,77.672638,01:14:40,2016-07-24,0,4480,138
12.977507,77.57358599999998,01:32:40,2016-07-24,0,5560,26
12.977506,77.57358599999998,01:33:00,2016-07-24,0,5580,26
12.977509,77.573593,01:16:33,2016-07-24,0,4593,26
12.977509,77.57358599999998,01:18:22,2016-07-24,0,4702,26
12.97751,77.57358599999998,01:18:32,2016-07-24,0,4712,26
12.977511,77.57358599999998,01:20:11,2016-07-24,0,4811,26
12.977512,77.57358599999998,01:24:03,2016-07-24,0,5043,26
12.977513,77.57358599999998,01:26:12,2016-07-24,0,5172,26
12.977508,77.57358599999998,01:30:11,2016-07-24,0,5411,26
12.977507,77.573578,01:44:08,2016-07-24,0,6248,26
12.977508,77.573578,01:46:17,2016-07-24,0,6377,26
12.847242,77.67263,01:48:22,2016-07-24,0,6502,138
12.847173,77.67263,01:48:44,2016-07-24,6,6524,139
12.846938,77.67244699999998,01:48:54,2016-07-24,9,6534,139
12.846997,77.67244000000002,01:49:04,2016-07-24,0,6544,139
12.846977,77.67244000000002,01:49:14,2016-07-24,7,6554,139
12.847272,77.67215,01:49:24,2016-07-24,14,6564,138
12.847562,77.672211,01:49:34,2016-07-24,7,6574,138
12.847539,77.67240100000002,01:49:44,2016-07-24,5,6584,138
12.847545,77.67244000000002,01:49:54,2016-07-24,0,6594,138
12.847552,77.67244699999998,01:50:04,2016-07-24,0,6604,138
12.847557,77.67244000000002,01:50:14,2016-07-24,0,6614,138
12.847435,77.672409,01:50:24,2016-07-24,0,6624,138
12.847291,77.672478,01:50:34,2016-07-24,0,6634,138
12.847227,77.672508,01:50:44,2016-07-24,0,6644,139
12.977508,77.57356999999998,01:59:24,2016-07-24,0,7164,26
12.977507,77.57356999999998,02:00:34,2016-07-24,0,7234,26
12.977509,77.573578,02:07:22,2016-07-24,0,7642,26
12.977509,77.57356999999998,02:07:32,2016-07-24,0,7652,26
12.97751,77.57356999999998,02:07:52,2016-07-24,0,7672,26
12.977511,77.57356999999998,02:08:32,2016-07-24,0,7712,26
12.977512,77.57356999999998,02:09:31,2016-07-24,0,7771,26
12.847017,77.672668,02:13:13,2016-07-24,0,7993,139
12.84703,77.672684,02:14:28,2016-07-24,0,8068,139
12.84724,77.672523,02:14:45,2016-07-24,0,8085,138
12.97751,77.57356300000002,02:20:09,2016-07-24,0,8409,26
12.977513,77.57356300000002,02:25:27,2016-07-24,0,8727,26
12.977511,77.57356300000002,02:20:29,2016-07-24,0,8429,26
12.977512,77.57356300000002,02:20:39,2016-07-24,0,8439,26
12.977509,77.57356300000002,02:31:16,2016-07-24,0,9076,26
12.977508,77.57356300000002,02:31:56,2016-07-24,0,9116,26
12.977507,77.57356300000002,02:33:16,2016-07-24,0,9196,26
12.977506,77.57356300000002,02:34:16,2016-07-24,0,9256,26
12.977508,77.573555,02:37:15,2016-07-24,0,9435,26
12.977505,77.57356300000002,02:40:25,2016-07-24,0,9625,26
12.977504,77.57356300000002,02:41:44,2016-07-24,0,9704,26
12.977503,77.57356300000002,02:42:54,2016-07-24,0,9774,26
12.977502,77.57356300000002,02:47:33,2016-07-24,0,10053,26
12.977503,77.57356999999998,02:54:40,2016-07-24,0,10480,26
12.977504,77.57356999999998,02:56:01,2016-07-24,0,10561,26
12.977505,77.57356999999998,02:56:31,2016-07-24,0,10591,26
12.924409,77.592209,03:00:08,2016-07-24,0,10808,2
12.977512,77.573555,03:08:07,2016-07-24,0,11287,26
12.977511,77.573555,03:08:47,2016-07-24,0,11327,26
12.977513,77.573555,03:10:17,2016-07-24,0,11417,26
12.977514,77.573555,03:11:37,2016-07-24,0,11497,26
12.977515,77.573555,03:12:37,2016-07-24,0,11557,26
12.977512,77.57354699999998,03:18:25,2016-07-24,0,11905,26
12.977513,77.57354699999998,03:19:35,2016-07-24,0,11975,26
12.977514,77.57354699999998,03:22:04,2016-07-24,0,12124,26
12.977515,77.57354699999998,03:23:04,2016-07-24,0,12184,26
12.977516,77.57354699999998,03:24:44,2016-07-24,0,12284,26
12.977517,77.57354699999998,03:25:24,2016-07-24,0,12324,26
12.977518,77.57354699999998,03:26:43,2016-07-24,0,12403,26
12.977519,77.57354699999998,03:27:33,2016-07-24,0,12453,26
12.97752,77.57354699999998,03:28:33,2016-07-24,0,12513,26
12.977521,77.57354699999998,03:30:22,2016-07-24,0,12622,26
12.977522,77.57354699999998,03:31:22,2016-07-24,0,12682,26
12.977534,77.573524,03:31:42,2016-07-24,0,12702,27
12.97756,77.573441,03:31:52,2016-07-24,0,12712,27
