LAT,LONGITUDE,IST_TIME,IST_DATE,SPEED_KMPH,Time_sec,Slot_no
12.847059,77.672768,00:00:13,2016-07-25,0,13,139
12.847531,77.672646,00:12:09,2016-07-25,0,729,138
12.924811,77.593102,00:14:13,2016-07-25,0,853,0
12.924499,77.592438,00:21:45,2016-07-25,0,1305,1
12.924448,77.592316,01:52:47,2016-07-25,0,6767,1
12.847499,77.67263,11:10:09,2016-07-25,0,40209,138
12.924851,77.59304,11:12:17,2016-07-25,0,40337,0
12.847053,77.672775,11:28:06,2016-07-25,0,41286,139
12.924389,77.592377,14:20:29,2016-07-25,0,51629,2
12.847508,77.672646,15:10:22,2016-07-25,0,54622,138
12.92485,77.59291800000003,15:11:21,2016-07-25,0,54681,0
12.924482,77.59234599999998,15:26:28,2016-07-25,0,55588,1
12.847031,77.672775,15:28:24,2016-07-25,0,55704,139
12.924901,77.59304,15:42:29,2016-07-25,0,56549,0
