LAT,LONGITUDE,IST_TIME,IST_DATE,SPEED_KMPH,Time_sec,Slot_no
12.846923,77.672279,00:02:43,2016-07-13,0,163,139
12.9247,77.592949,00:08:43,2016-07-13,0,523,0
12.924589,77.592354,00:25:59,2016-07-13,0,1559,1
12.846554,77.672478,00:28:10,2016-07-13,0,1690,139
12.924661,77.592957,00:34:05,2016-07-13,0,2045,1
12.924662,77.592957,00:34:15,2016-07-13,0,2055,1
12.924663,77.592957,00:37:34,2016-07-13,0,2254,1
12.924653,77.592972,00:37:44,2016-07-13,0,2264,1
12.924639,77.592957,00:37:54,2016-07-13,0,2274,1
12.924673,77.592903,00:38:04,2016-07-13,0,2284,0
12.924692,77.592842,00:38:14,2016-07-13,0,2294,0
12.924676,77.59279599999998,00:38:24,2016-07-13,0,2304,1
12.924784,77.592827,00:38:34,2016-07-13,6,2314,0
12.924886,77.592804,00:38:44,2016-07-13,0,2324,0
12.924884,77.592789,00:38:54,2016-07-13,0,2334,0
12.924883,77.592789,00:39:04,2016-07-13,0,2344,0
12.924565,77.592102,02:00:43,2016-07-13,0,7243,1
12.924543,77.592117,01:34:44,2016-07-13,0,5684,1
12.924909,77.59275799999998,02:01:14,2016-07-13,0,7274,0
12.846898,77.672264,01:41:20,2016-07-13,0,6080,139
12.847219,77.672546,02:02:20,2016-07-13,0,7340,139
12.846909,77.672264,02:02:18,2016-07-13,0,7338,139
12.847201,77.672539,01:33:38,2016-07-13,0,5618,139
12.8469,77.672256,01:50:21,2016-07-13,0,6621,139
12.8472,77.672539,01:42:40,2016-07-13,0,6160,139
12.924555,77.592117,01:43:45,2016-07-13,0,6225,1
12.847207,77.672546,01:51:43,2016-07-13,0,6703,139
12.924907,77.592773,01:31:03,2016-07-13,0,5463,0
12.924316,77.592102,01:52:34,2016-07-13,0,6754,2
12.924909,77.592773,01:42:43,2016-07-13,0,6163,0
12.924904,77.591797,01:48:52,2016-07-13,0,6532,0
12.924906,77.592766,01:49:29,2016-07-13,0,6569,0
12.847002,77.672279,06:45:42,2016-07-13,0,24342,139
12.847002,77.672287,06:46:11,2016-07-13,0,24371,139
12.847003,77.672279,06:46:31,2016-07-13,0,24391,139
12.847004,77.672279,06:46:51,2016-07-13,0,24411,139
12.847001,77.672279,06:48:30,2016-07-13,0,24510,139
12.847005,77.67227199999998,06:49:30,2016-07-13,0,24570,139
12.847006,77.67227199999998,06:49:51,2016-07-13,0,24591,139
12.847007,77.67227199999998,06:50:11,2016-07-13,0,24611,139
12.847008,77.67227199999998,06:50:51,2016-07-13,0,24651,139
12.847008,77.672279,06:54:09,2016-07-13,0,24849,139
12.847114,77.672234,06:54:19,2016-07-13,0,24859,139
12.84715,77.672119,06:54:29,2016-07-13,0,24869,139
12.847157,77.672112,06:54:39,2016-07-13,0,24879,139
12.847091,77.672073,06:54:49,2016-07-13,0,24889,139
12.847017999999998,77.671989,06:54:59,2016-07-13,0,24899,139
12.847037,77.67199699999998,06:55:09,2016-07-13,0,24909,139
12.847048,77.67201999999997,06:55:19,2016-07-13,0,24919,139
12.847053,77.672028,06:55:29,2016-07-13,0,24929,139
12.84749,77.674538,07:02:09,2016-07-13,7,25329,138
12.847131,77.67427099999998,07:02:39,2016-07-13,16,25359,139
12.845534,77.672043,07:04:08,2016-07-13,8,25448,142
12.846982,77.671112,07:04:58,2016-07-13,12,25498,139
12.911827,77.625839,07:16:56,2016-07-13,17,26216,81
12.916874,77.622856,07:18:25,2016-07-13,5,26305,49
12.917645,77.624329,07:20:54,2016-07-13,0,26454,26
12.916798,77.62899,07:21:54,2016-07-13,14,26514,51
12.915974,77.637642,07:23:14,2016-07-13,17,26594,77
12.912637,77.638115,07:25:33,2016-07-13,17,26733,80
12.91242,77.638138,07:25:43,2016-07-13,9,26743,81
12.912405,77.63504,07:26:23,2016-07-13,17,26783,81
12.912457,77.632637,07:26:53,2016-07-13,13,26813,81
12.916137,77.63225600000001,07:27:53,2016-07-13,0,26873,77
12.916718,77.629524,07:29:22,2016-07-13,10,26962,58
12.924633,77.592949,07:31:04,2016-07-13,10,27064,0
12.924685,77.593216,07:31:24,2016-07-13,0,27084,1
12.917408,77.62376400000002,07:31:52,2016-07-13,18,27112,26
12.924819,77.593193,07:31:44,2016-07-13,0,27104,0
12.917049,77.62350500000002,07:32:02,2016-07-13,11,27122,26
12.84701,77.67199699999998,07:42:26,2016-07-13,0,27746,139
12.847009,77.67199699999998,07:43:35,2016-07-13,0,27815,139
12.847008,77.67199699999998,07:43:45,2016-07-13,0,27825,139
12.915815,77.623795,07:46:28,2016-07-13,12,27988,77
12.912044,77.625847,07:47:38,2016-07-13,0,28058,81
12.924953,77.593231,07:51:30,2016-07-13,0,28290,0
12.924758,77.593498,07:52:10,2016-07-13,12,28330,0
12.923617,77.593513,07:52:29,2016-07-13,13,28349,1
12.923515,77.593521,07:52:39,2016-07-13,0,28359,1
12.923145,77.59314,07:53:09,2016-07-13,15,28389,1
12.923143,77.592667,07:53:19,2016-07-13,19,28399,3
12.923149,77.588043,07:54:29,2016-07-13,16,28469,8
12.921726,77.587997,07:54:49,2016-07-13,11,28489,10
12.921539,77.58476999999998,07:55:49,2016-07-13,14,28549,12
12.919747,77.584579,07:56:19,2016-07-13,18,28579,14
12.919761,77.583481,07:56:39,2016-07-13,16,28599,15
12.919775,77.583031,07:56:49,2016-07-13,19,28609,15
12.919795,77.58252,07:56:59,2016-07-13,19,28619,16
12.919843,77.581497,07:57:19,2016-07-13,18,28639,14
12.847047,77.672028,07:57:32,2016-07-13,0,28652,139
12.847046,77.672028,07:57:35,2016-07-13,0,28655,139
12.919839,77.580376,07:57:39,2016-07-13,18,28659,14
12.91984,77.579941,07:57:48,2016-07-13,19,28668,14
12.847045,77.672028,07:58:04,2016-07-13,0,28684,139
12.845877,77.668297,07:57:56,2016-07-13,13,28676,135
12.847044,77.672028,07:58:34,2016-07-13,0,28714,139
12.919932,77.576035,07:58:38,2016-07-13,19,28718,13
12.84568,77.66776999999998,07:58:13,2016-07-13,19,28693,135
12.919892,77.57425699999997,07:59:08,2016-07-13,18,28748,13
12.84707,77.672089,07:59:14,2016-07-13,0,28754,139
12.847085,77.672134,07:59:22,2016-07-13,0,28762,139
12.845386,77.66579399999998,07:59:27,2016-07-13,19,28767,133
12.917907,77.573593,07:59:38,2016-07-13,9,28778,26
12.917881,77.57358599999998,07:59:48,2016-07-13,0,28788,26
12.845439,77.665092,08:00:06,2016-07-13,16,28806,132
12.845167,77.660477,08:01:37,2016-07-13,18,28897,129
12.84416,77.660278,08:02:17,2016-07-13,16,28937,148
12.845499,77.66188000000002,08:01:18,2016-07-13,16,28878,130
12.843242,77.660416,08:02:37,2016-07-13,17,28957,129
12.842064,77.660477,08:02:57,2016-07-13,18,28977,129
12.917756,77.57354000000002,08:02:48,2016-07-13,7,28968,26
12.917732,77.57354000000002,08:02:57,2016-07-13,0,28977,26
12.840607,77.660072,08:03:27,2016-07-13,8,29007,128
12.917551,77.573555,08:03:47,2016-07-13,8,29027,26
12.917215,77.573578,08:03:57,2016-07-13,14,29037,26
12.917023,77.573425,08:04:07,2016-07-13,9,29047,27
12.917037,77.57339499999998,08:04:17,2016-07-13,0,29057,27
12.838451,77.658752,08:04:26,2016-07-13,0,29066,127
12.91728,77.573074,08:04:57,2016-07-13,5,29097,26
12.836629,77.657822,08:05:16,2016-07-13,7,29116,125
12.924908,77.592766,08:05:06,2016-07-13,0,29106,0
12.835764,77.657333,08:05:37,2016-07-13,0,29137,125
12.925055,77.592613,08:05:46,2016-07-13,0,29146,3
12.925068,77.592613,08:05:56,2016-07-13,0,29156,3
