LAT,LONGITUDE,IST_TIME,IST_DATE,SPEED_KMPH,Time_sec,Slot_no
12.977455,77.573486,00:01:12,2016-07-09,0,72,27
12.977456,77.573486,00:00:43,2016-07-09,0,43,27
12.847159,77.67280600000002,00:04:05,2016-07-09,0,245,139
12.977457,77.573486,00:09:41,2016-07-09,0,581,27
12.977458,77.573486,00:14:00,2016-07-09,0,840,27
12.977454,77.573486,00:22:57,2016-07-09,0,1377,27
12.977453,77.573486,00:25:37,2016-07-09,0,1537,27
12.924476,77.592735,00:25:54,2016-07-09,0,1554,1
12.847024,77.672577,00:27:07,2016-07-09,0,1627,139
12.977459,77.573486,00:31:36,2016-07-09,0,1896,27
12.97746,77.573486,00:32:45,2016-07-09,0,1965,27
12.977461,77.573486,00:33:45,2016-07-09,0,2025,27
12.977462,77.573486,00:35:05,2016-07-09,0,2105,27
12.977463,77.573486,00:35:44,2016-07-09,0,2144,27
12.977463,77.573479,00:37:14,2016-07-09,0,2234,27
12.977462,77.573479,00:40:04,2016-07-09,0,2404,27
12.977461,77.573479,00:41:03,2016-07-09,0,2463,27
12.97746,77.573479,00:43:52,2016-07-09,0,2632,27
12.977459,77.573479,00:45:33,2016-07-09,0,2733,27
12.977458,77.573479,00:53:11,2016-07-09,0,3191,27
12.977457,77.573479,00:54:20,2016-07-09,0,3260,27
12.977457,77.573471,00:54:30,2016-07-09,0,3270,27
12.977456,77.573471,00:55:50,2016-07-09,0,3350,27
12.977455,77.573471,00:57:59,2016-07-09,0,3479,27
12.977454,77.573471,01:01:19,2016-07-09,0,3679,27
12.977453,77.573471,01:02:48,2016-07-09,0,3768,27
12.977452,77.573471,01:03:58,2016-07-09,0,3838,27
12.977451,77.573471,01:04:18,2016-07-09,0,3858,27
12.97745,77.573471,01:06:58,2016-07-09,0,4018,27
12.977456,77.573479,01:25:43,2016-07-09,0,5143,27
12.97746,77.573494,01:53:36,2016-07-09,0,6816,27
12.977459,77.573494,01:56:05,2016-07-09,0,6965,27
12.977458,77.573494,01:57:05,2016-07-09,0,7025,27
12.977458,77.573502,02:01:34,2016-07-09,0,7294,27
12.977459,77.573502,02:03:43,2016-07-09,0,7423,27
12.977459,77.573509,02:05:33,2016-07-09,0,7533,27
12.977458,77.573509,02:07:03,2016-07-09,0,7623,27
12.977459,77.57351700000002,02:11:22,2016-07-09,0,7882,27
12.97746,77.57351700000002,02:11:32,2016-07-09,0,7892,27
12.977461,77.57351700000002,02:12:32,2016-07-09,0,7952,27
12.977462,77.57351700000002,02:13:12,2016-07-09,0,7992,27
12.977463,77.57351700000002,02:14:41,2016-07-09,0,8081,27
12.977464,77.57351700000002,02:16:20,2016-07-09,0,8180,27
12.977465,77.57351700000002,02:16:40,2016-07-09,0,8200,27
12.977466,77.57351700000002,02:17:30,2016-07-09,0,8250,27
12.977466,77.573509,02:18:31,2016-07-09,0,8311,27
12.977467,77.573509,02:21:39,2016-07-09,0,8499,27
