LAT,LONGITUDE,IST_TIME,IST_DATE,SPEED_KMPH,Time_sec,Slot_no
12.847524,77.672661,00:03:10,2016-07-27,0,190,138
12.924902,77.593086,00:05:22,2016-07-27,0,322,0
12.924418,77.592354,00:19:14,2016-07-27,0,1154,2
12.847009,77.672775,00:21:05,2016-07-27,0,1265,139
12.847509,77.672607,04:33:20,2016-07-27,0,16400,138
12.924425,77.59229300000001,04:49:33,2016-07-27,0,17373,2
12.847074,77.672768,04:51:16,2016-07-27,0,17476,139
12.924894,77.593063,05:05:31,2016-07-27,0,18331,0
12.925154,77.593506,14:32:32,2016-07-27,0,52352,1
12.847524,77.672676,17:01:02,2016-07-27,0,61262,138
12.924371,77.592308,17:17:15,2016-07-27,0,62235,2
12.84706,77.672775,17:18:57,2016-07-27,0,62337,139
12.924884,77.593002,17:33:08,2016-07-27,0,63188,0
