LAT,LONGITUDE,IST_TIME,IST_DATE,SPEED_KMPH,Time_sec,Slot_no
12.977488,77.573425,00:01:18,2016-07-07,0,78,27
12.977489,77.573425,00:00:09,2016-07-07,0,9,27
12.977487,77.573425,00:02:28,2016-07-07,0,148,27
12.977486,77.573425,00:03:08,2016-07-07,0,188,27
12.977485,77.573425,00:03:38,2016-07-07,0,218,27
12.84702,77.672668,00:03:52,2016-07-07,0,232,139
12.977484,77.573425,00:04:27,2016-07-07,0,267,27
12.977483,77.573425,00:05:28,2016-07-07,0,328,27
12.977482,77.573425,00:05:48,2016-07-07,0,348,27
12.977481,77.573425,00:05:58,2016-07-07,0,358,27
12.97748,77.573425,00:06:07,2016-07-07,0,367,27
12.977479,77.573425,00:06:27,2016-07-07,0,387,27
12.977478,77.573425,00:07:37,2016-07-07,0,457,27
12.977477,77.573425,00:08:07,2016-07-07,0,487,27
12.977476,77.573425,00:08:47,2016-07-07,0,527,27
12.977475,77.573425,00:09:36,2016-07-07,0,576,27
12.977474,77.573425,00:10:36,2016-07-07,0,636,27
12.977474,77.573433,00:10:46,2016-07-07,0,646,27
12.977473,77.573433,00:11:16,2016-07-07,0,676,27
12.977472,77.573433,00:11:55,2016-07-07,0,715,27
12.977471,77.573433,00:12:16,2016-07-07,0,736,27
12.97747,77.573433,00:12:46,2016-07-07,0,766,27
12.977469,77.573433,00:13:16,2016-07-07,0,796,27
12.977468,77.573433,00:13:36,2016-07-07,0,816,27
12.977467,77.573433,00:14:06,2016-07-07,0,846,27
12.977466,77.573433,00:14:55,2016-07-07,0,895,27
12.977465,77.573433,00:16:15,2016-07-07,0,975,27
12.977464,77.573433,00:19:44,2016-07-07,0,1184,27
12.977463,77.573433,00:21:44,2016-07-07,0,1304,27
12.977463,77.573441,00:23:53,2016-07-07,0,1433,27
12.977462,77.573441,00:24:13,2016-07-07,0,1453,27
12.977461,77.573441,00:25:12,2016-07-07,0,1512,27
12.924627,77.592484,00:25:03,2016-07-07,0,1503,1
12.977461,77.573433,00:27:02,2016-07-07,0,1622,27
12.977462,77.573433,00:27:12,2016-07-07,0,1632,27
12.846956,77.67259200000002,00:27:27,2016-07-07,0,1647,139
12.97746,77.573441,00:30:21,2016-07-07,0,1821,27
