LAT,LONGITUDE,IST_TIME,IST_DATE,SPEED_KMPH,Time_sec,Slot_no
12.92491,77.592522,00:00:06,2016-07-18,0,6,0
12.847343,77.672539,00:01:55,2016-07-18,0,115,138
12.847342,77.672531,00:02:35,2016-07-18,0,155,138
12.847342,77.672539,00:02:15,2016-07-18,0,135,138
12.847341,77.672539,00:02:45,2016-07-18,0,165,138
12.847341,77.672531,00:02:55,2016-07-18,0,175,138
12.84734,77.672539,00:03:05,2016-07-18,0,185,138
12.92449,77.592598,00:02:59,2016-07-18,0,179,1
12.847344,77.672539,00:03:45,2016-07-18,0,225,138
12.847344,77.672531,00:04:05,2016-07-18,0,245,138
12.847345,77.672531,00:04:25,2016-07-18,0,265,138
12.847329,77.67246999999998,00:04:35,2016-07-18,0,275,138
12.847311,77.67242399999998,00:04:44,2016-07-18,0,284,138
12.847316,77.67241700000002,00:04:54,2016-07-18,0,294,138
12.847306,77.672348,00:05:04,2016-07-18,0,304,138
12.847302,77.672302,00:05:14,2016-07-18,0,314,138
12.847458,77.67227199999998,00:05:24,2016-07-18,5,324,138
12.847523,77.672302,00:05:34,2016-07-18,0,334,138
12.779181,77.769836,00:14:41,2016-07-18,0,881,-1
12.84756,77.672318,00:42:45,2016-07-18,0,2565,138
12.847561,77.672318,00:43:38,2016-07-18,0,2618,138
12.847557,77.672379,00:43:48,2016-07-18,0,2628,138
12.847454,77.672485,00:43:58,2016-07-18,0,2638,138
12.847422,77.672508,00:44:08,2016-07-18,0,2648,138
12.84742,77.672508,00:44:18,2016-07-18,0,2658,138
12.847462,77.672523,00:55:24,2016-07-18,0,3324,138
12.847461,77.672523,00:55:53,2016-07-18,0,3353,138
12.847451,77.672531,00:56:43,2016-07-18,0,3403,138
12.847425,77.672562,01:01:06,2016-07-18,0,3666,138
12.847422,77.672562,01:01:16,2016-07-18,0,3676,138
12.847419,77.672562,01:01:26,2016-07-18,0,3686,138
12.847368,77.672508,01:01:35,2016-07-18,0,3695,138
12.847071,77.672516,01:01:45,2016-07-18,0,3705,139
12.846992,77.672508,01:01:55,2016-07-18,0,3715,139
12.846921,77.672455,01:02:05,2016-07-18,7,3725,139
12.846909,77.67235600000002,01:02:15,2016-07-18,0,3735,139
12.847011,77.672333,01:02:25,2016-07-18,0,3745,139
12.84713,77.67231,01:02:35,2016-07-18,8,3755,139
12.847354,77.672218,01:02:45,2016-07-18,8,3765,138
12.84757,77.672211,01:02:55,2016-07-18,6,3775,138
12.847579,77.67244000000002,01:03:05,2016-07-18,8,3785,138
12.847474,77.672516,01:03:15,2016-07-18,0,3795,138
12.847449,77.672501,01:03:25,2016-07-18,0,3805,138
12.847441,77.672485,01:03:35,2016-07-18,0,3815,138
12.847441,77.672493,01:04:04,2016-07-18,0,3844,138
12.924938,77.59246800000003,01:10:01,2016-07-18,0,4201,0
12.778869,77.769646,03:15:14,2016-07-18,0,11714,-1
12.802168,77.705261,03:31:50,2016-07-18,5,12710,-1
12.805494,77.699692,03:34:40,2016-07-18,13,12880,-1
12.847426,77.672554,03:34:42,2016-07-18,0,12882,138
12.825995,77.682793,03:39:08,2016-07-18,14,13148,-1
12.839817,77.676987,03:42:48,2016-07-18,17,13368,153
12.846647,77.671646,03:44:17,2016-07-18,0,13457,139
12.854684,77.66532099999998,03:45:56,2016-07-18,9,13556,133
12.869156,77.653801,03:48:36,2016-07-18,0,13716,121
12.87712,77.647224,03:51:45,2016-07-18,16,13905,113
12.907022,77.628799,03:55:45,2016-07-18,0,14145,87
12.920163,77.620789,03:58:34,2016-07-18,0,14314,13
12.929146,77.615204,04:00:23,2016-07-18,9,14423,68
12.93132,77.613861,04:01:03,2016-07-18,15,14463,67
12.963583,77.585083,04:09:32,2016-07-18,18,14972,12
12.975033,77.575737,04:13:01,2016-07-18,14,15181,22
12.974672,77.57549300000002,04:13:10,2016-07-18,19,15190,22
12.974343,77.57494399999999,04:13:20,2016-07-18,14,15200,23
12.976306,77.574692,04:14:00,2016-07-18,16,15240,23
12.977552,77.571892,04:25:56,2016-07-18,17,15956,-1
12.977604,77.571381,04:33:34,2016-07-18,0,16414,-1
12.977515,77.571304,04:34:04,2016-07-18,0,16444,-1
12.97801,77.57094599999998,04:36:13,2016-07-18,0,16573,-1
12.980034,77.571487,04:40:13,2016-07-18,18,16813,-1
12.978423,77.583794,04:43:02,2016-07-18,17,16982,15
12.967572,77.588676,04:46:02,2016-07-18,10,17162,7
12.954222,77.585449,04:48:31,2016-07-18,0,17311,12
12.951447,77.59090400000002,04:50:00,2016-07-18,9,17400,5
12.94006,77.597786,04:52:40,2016-07-18,17,17560,52
12.929828,77.61500500000002,04:56:49,2016-07-18,16,17809,68
12.936406,77.606873,04:54:39,2016-07-18,6,17679,60
12.934152,77.610489,04:55:39,2016-07-18,9,17739,64
12.923674,77.618729,04:58:48,2016-07-18,13,17928,2
12.921147,77.62039200000002,04:59:29,2016-07-18,7,17969,73
12.920596000000002,77.620644,04:59:58,2016-07-18,0,17998,13
12.907087,77.62898299999998,05:02:57,2016-07-18,10,18177,87
12.906087,77.62956199999998,05:04:07,2016-07-18,18,18247,88
12.896259,77.63575,05:05:56,2016-07-18,0,18356,96
12.889865,77.639587,05:07:36,2016-07-18,16,18456,102
