LAT,LONGITUDE,IST_TIME,IST_DATE,SPEED_KMPH,Time_sec,Slot_no
12.977484,77.57356300000002,00:00:21,2016-07-12,0,21,26
12.977483,77.57356300000002,00:00:01,2016-07-12,0,1,26
12.977482,77.57356300000002,00:02:10,2016-07-12,0,130,26
12.92471,77.592773,00:02:34,2016-07-12,0,154,1
12.924696,77.592789,00:03:48,2016-07-12,0,228,1
12.977481,77.57356300000002,00:04:11,2016-07-12,0,251,26
12.977485,77.57356300000002,00:07:10,2016-07-12,0,430,26
12.977486,77.57356300000002,00:08:59,2016-07-12,0,539,26
12.977487,77.57356300000002,00:09:19,2016-07-12,0,559,26
12.977488,77.57356300000002,00:09:29,2016-07-12,0,569,26
12.977487,77.573555,00:11:59,2016-07-12,0,719,26
12.977488,77.573555,00:12:58,2016-07-12,0,778,26
12.924676,77.592674,00:15:31,2016-07-12,0,931,1
12.977485,77.573555,00:16:27,2016-07-12,0,987,26
12.977486,77.573555,00:15:47,2016-07-12,0,947,26
12.977484,77.573555,00:17:07,2016-07-12,0,1027,26
12.977483,77.573555,00:17:37,2016-07-12,0,1057,26
12.977482,77.573555,00:18:47,2016-07-12,0,1127,26
12.977481,77.573555,00:20:56,2016-07-12,0,1256,26
12.97748,77.573555,00:21:36,2016-07-12,0,1296,26
12.97748,77.57354699999998,00:21:56,2016-07-12,0,1316,26
12.977479,77.57354699999998,00:22:06,2016-07-12,0,1326,26
12.977478,77.57354699999998,00:24:55,2016-07-12,0,1495,26
12.847172,77.672523,00:25:48,2016-07-12,0,1548,139
12.977477,77.57354699999998,00:26:15,2016-07-12,0,1575,26
12.924407,77.592636,00:26:18,2016-07-12,7,1578,2
12.924533,77.592613,00:26:28,2016-07-12,8,1588,1
12.924527,77.592621,00:26:38,2016-07-12,0,1598,1
12.924289,77.592735,00:27:19,2016-07-12,10,1639,2
12.924082,77.59285,00:27:29,2016-07-12,10,1649,0
12.924046,77.592873,00:27:39,2016-07-12,0,1659,0
12.847035,77.672607,00:29:05,2016-07-12,0,1745,139
12.977476,77.57354699999998,00:29:34,2016-07-12,0,1774,26
12.977473,77.57354699999998,00:31:14,2016-07-12,0,1874,26
12.977475,77.57354699999998,00:30:14,2016-07-12,0,1814,26
12.977474,77.57354699999998,00:30:43,2016-07-12,0,1843,26
12.977472,77.57354699999998,00:31:53,2016-07-12,0,1913,26
12.977471,77.57354699999998,00:33:43,2016-07-12,0,2023,26
12.977471,77.57354000000002,00:33:53,2016-07-12,0,2033,26
12.97747,77.57354000000002,00:34:43,2016-07-12,0,2083,26
12.977469,77.57354000000002,00:35:23,2016-07-12,0,2123,26
