LAT,LONGITUDE,IST_TIME,IST_DATE,SPEED_KMPH,Time_sec,Slot_no
12.846237,77.672386,00:07:09,2016-07-21,0,429,140
12.84728,77.672508,00:16:34,2016-07-21,0,994,138
12.835811,77.65741700000002,00:18:07,2016-07-21,0,1087,125
12.925237,77.59236899999998,00:27:30,2016-07-21,0,1650,4
12.847215,77.672493,00:49:41,2016-07-21,0,2981,139
12.847214,77.672485,00:49:51,2016-07-21,0,2991,139
12.847213,77.672478,00:50:00,2016-07-21,0,3000,139
12.847194,77.672455,00:50:20,2016-07-21,0,3020,139
12.8472,77.672462,00:50:10,2016-07-21,0,3010,139
12.847189,77.67244699999998,00:50:30,2016-07-21,0,3030,139
12.847181,77.67244699999998,00:50:40,2016-07-21,0,3040,139
12.847175,77.672432,00:50:50,2016-07-21,0,3050,139
12.847167,77.67241700000002,00:51:00,2016-07-21,0,3060,139
12.847166,77.672409,00:51:10,2016-07-21,0,3070,139
12.847163,77.67240100000002,00:51:20,2016-07-21,0,3080,139
12.847163,77.672394,00:51:31,2016-07-21,0,3091,139
12.847156,77.672386,00:51:41,2016-07-21,0,3101,139
12.847152,77.672386,00:51:51,2016-07-21,0,3111,139
12.847151,77.672386,00:52:01,2016-07-21,0,3121,139
12.847148,77.672394,00:52:11,2016-07-21,0,3131,139
12.847152,77.672394,00:52:21,2016-07-21,0,3141,139
12.847174,77.67240100000002,00:52:41,2016-07-21,0,3161,139
12.847185,77.672409,00:52:50,2016-07-21,0,3170,139
12.847194,77.672409,00:53:00,2016-07-21,0,3180,139
12.847209,77.672409,00:53:10,2016-07-21,0,3190,139
12.847219,77.67241700000002,00:53:20,2016-07-21,0,3200,139
12.847229,77.67241700000002,00:53:30,2016-07-21,0,3210,139
12.847243,77.67242399999998,00:53:40,2016-07-21,0,3220,138
12.847256,77.67242399999998,00:53:50,2016-07-21,0,3230,138
12.847274,77.672432,00:54:00,2016-07-21,0,3240,138
12.847302,77.67241700000002,00:54:10,2016-07-21,0,3250,138
12.847336,77.67241700000002,00:54:20,2016-07-21,0,3260,138
12.847342,77.67241700000002,00:54:30,2016-07-21,0,3270,138
12.84737,77.672409,00:54:40,2016-07-21,0,3280,138
12.84741,77.672379,00:54:50,2016-07-21,0,3290,138
12.84745,77.67235600000002,00:55:00,2016-07-21,0,3300,138
12.847352,77.672249,00:55:09,2016-07-21,8,3309,138
12.847219,77.672165,00:55:20,2016-07-21,0,3320,139
12.847154,77.672134,00:55:29,2016-07-21,0,3329,139
12.847112,77.672104,00:55:39,2016-07-21,0,3339,139
12.847141,77.672112,00:55:49,2016-07-21,0,3349,139
12.847189,77.67214200000002,00:55:59,2016-07-21,0,3359,139
12.847223,77.672195,00:56:09,2016-07-21,0,3369,139
12.8473,77.672203,00:56:19,2016-07-21,5,3379,138
12.847516,77.672249,00:56:29,2016-07-21,0,3389,138
12.847524,77.672241,00:56:37,2016-07-21,0,3397,138
12.847569,77.672318,01:01:38,2016-07-21,0,3698,138
12.847615,77.672386,01:02:00,2016-07-21,0,3720,138
12.847556,77.672531,01:02:09,2016-07-21,5,3729,138
12.847521,77.672577,01:02:19,2016-07-21,0,3739,138
12.847524,77.67259200000002,01:03:09,2016-07-21,0,3789,138
12.847505,77.6726,01:03:25,2016-07-21,0,3805,138
12.847469,77.67261500000002,01:03:34,2016-07-21,0,3814,138
12.847458,77.672577,01:32:54,2016-07-21,0,5574,138
12.847441,77.67261500000002,01:38:09,2016-07-21,0,5889,138
12.847469,77.672585,01:44:27,2016-07-21,0,6267,138
12.847468,77.672585,01:44:47,2016-07-21,0,6287,138
12.847466,77.672585,01:45:27,2016-07-21,0,6327,138
12.84741,77.6726,01:48:13,2016-07-21,0,6493,138
12.847409,77.6726,01:48:23,2016-07-21,0,6503,138
12.847266,77.672485,01:48:32,2016-07-21,17,6512,138
12.847182,77.672279,01:48:42,2016-07-21,0,6522,139
12.84731,77.672195,01:48:52,2016-07-21,14,6532,138
12.847557,77.672188,01:49:02,2016-07-21,9,6542,138
12.847578,77.67235600000002,01:49:12,2016-07-21,0,6552,138
12.847558,77.672394,01:49:22,2016-07-21,0,6562,138
12.847563,77.672379,01:49:32,2016-07-21,0,6572,138
12.847402,77.672462,01:49:42,2016-07-21,0,6582,138
12.847368,77.672485,01:49:51,2016-07-21,0,6591,138
12.92523,77.592354,01:58:34,2016-07-21,0,7114,4
12.835962,77.65741700000002,02:19:02,2016-07-21,0,8342,125
12.83647,77.657677,05:57:26,2016-07-21,18,21446,125
12.836705,77.657822,05:57:35,2016-07-21,13,21455,125
12.83817,77.658524,05:58:05,2016-07-21,19,21485,126
12.838446,77.65863,05:58:15,2016-07-21,16,21495,127
12.838823,77.658783,05:58:25,2016-07-21,9,21505,127
12.838871,77.658813,05:58:35,2016-07-21,0,21515,127
12.839071,77.65911899999998,06:03:14,2016-07-21,14,21794,128
12.839231,77.659439,06:03:24,2016-07-21,16,21804,128
12.839399,77.659576,06:03:34,2016-07-21,0,21814,128
12.839693,77.65966,06:03:44,2016-07-21,16,21824,128
12.840197,77.659798,06:03:54,2016-07-21,18,21834,128
12.840529,77.659889,06:04:04,2016-07-21,17,21844,128
12.842682,77.660362,06:04:34,2016-07-21,15,21874,129
12.843103,77.660324,06:04:44,2016-07-21,18,21884,129
12.844865,77.660103,06:05:14,2016-07-21,12,21914,128
12.844921,77.66011,06:05:23,2016-07-21,0,21923,128
12.8451,77.65995799999997,06:05:33,2016-07-21,16,21933,128
12.84894,77.65780600000002,06:06:43,2016-07-21,13,22003,125
12.851173,77.6576,06:07:23,2016-07-21,0,22043,125
12.851152,77.657845,06:07:43,2016-07-21,5,22063,125
12.851104,77.658142,06:08:02,2016-07-21,14,22082,126
12.850178,77.662849,06:09:12,2016-07-21,9,22152,131
12.849996,77.662941,06:09:22,2016-07-21,18,22162,131
12.849617,77.663101,06:09:32,2016-07-21,5,22172,131
12.849331,77.662933,06:09:43,2016-07-21,16,22183,131
12.848387,77.66250600000002,06:10:03,2016-07-21,19,22203,130
12.847265,77.662224,06:10:23,2016-07-21,14,22223,130
12.847148,77.661888,06:10:33,2016-07-21,14,22233,130
12.845548,77.661461,06:11:02,2016-07-21,10,22262,129
12.845484,77.66188000000002,06:11:12,2016-07-21,5,22272,130
12.845483,77.664925,06:11:52,2016-07-21,0,22312,132
12.845554,77.667351,06:12:32,2016-07-21,15,22352,141
12.84557,77.667404,06:12:42,2016-07-21,0,22362,135
12.845659,77.667664,06:12:52,2016-07-21,9,22372,135
12.911723,77.6259,06:23:09,2016-07-21,0,22989,82
12.911794,77.625893,06:23:19,2016-07-21,10,22999,82
12.914761,77.624084,06:24:09,2016-07-21,10,23049,78
12.915048,77.623886,06:24:20,2016-07-21,15,23060,78
12.916336,77.62311600000002,06:24:50,2016-07-21,10,23090,69
12.916699,77.622864,06:25:00,2016-07-21,12,23100,59
12.916728,77.622826,06:25:09,2016-07-21,0,23109,57
12.916931,77.622437,06:25:19,2016-07-21,16,23119,46
12.917023,77.62226899999997,06:25:29,2016-07-21,0,23129,43
12.917014,77.62207,06:25:39,2016-07-21,12,23139,43
12.916923,77.621796,06:25:49,2016-07-21,10,23149,46
12.916789,77.621475,06:25:59,2016-07-21,9,23159,51
12.916786,77.621437,06:26:09,2016-07-21,0,23169,53
12.916735,77.621246,06:26:59,2016-07-21,13,23219,57
12.916443,77.614853,06:28:38,2016-07-21,16,23318,68
12.916532,77.61451,06:28:48,2016-07-21,16,23328,66
12.916315,77.615685,06:28:18,2016-07-21,9,23298,69
12.91636,77.61533399999998,06:28:28,2016-07-21,17,23308,69
12.916472,77.611069,06:29:38,2016-07-21,17,23378,65
12.916476,77.61099200000002,06:29:48,2016-07-21,0,23388,65
12.916499,77.609421,06:31:17,2016-07-21,15,23477,63
12.916511,77.60936,06:31:27,2016-07-21,0,23487,63
12.916459,77.610916,06:30:47,2016-07-21,10,23447,65
12.916513,77.60906999999997,06:31:48,2016-07-21,9,23508,63
12.916502,77.61048100000002,06:30:57,2016-07-21,18,23457,64
12.916524,77.60883299999998,06:31:58,2016-07-21,9,23518,62
12.916608,77.59948,06:34:47,2016-07-21,0,23687,53
12.916624,77.60039499999998,06:33:57,2016-07-21,19,23637,54
12.916633,77.599632,06:34:17,2016-07-21,0,23657,53
12.916609,77.59949499999998,06:34:37,2016-07-21,7,23677,53
12.91663,77.599419,06:35:56,2016-07-21,10,23756,53
12.91675,77.596649,06:36:36,2016-07-21,16,23796,51
12.916781,77.59506999999998,06:37:06,2016-07-21,9,23826,49
12.916806,77.59474200000002,06:37:16,2016-07-21,15,23836,49
12.916797,77.593575,06:37:36,2016-07-21,11,23856,48
12.916796,77.593552,06:37:46,2016-07-21,0,23866,48
12.916812,77.59304,06:37:56,2016-07-21,17,23876,1
12.916852,77.591774,06:38:16,2016-07-21,13,23896,4
12.916868,77.588768,06:38:56,2016-07-21,6,23936,7
12.916888,77.588615,06:39:06,2016-07-21,14,23946,7
12.916945,77.586586,06:39:36,2016-07-21,12,23976,11
12.916947,77.586563,06:39:46,2016-07-21,0,23986,11
12.916926,77.58638,06:40:16,2016-07-21,7,24016,11
12.916965,77.586189,06:40:26,2016-07-21,5,24026,11
12.916976,77.585709,06:42:25,2016-07-21,15,24145,12
12.916978,77.585205,06:42:35,2016-07-21,17,24155,12
12.916985,77.58510600000002,06:42:45,2016-07-21,0,24165,12
12.916988,77.584747,06:42:55,2016-07-21,17,24175,40
12.917036,77.583588,06:43:15,2016-07-21,14,24195,15
12.91707,77.58107,06:43:54,2016-07-21,16,24234,17
12.917084,77.580688,06:44:04,2016-07-21,13,24244,18
12.917076,77.580551,06:44:14,2016-07-21,0,24254,18
12.9175,77.574089,06:47:44,2016-07-21,0,24464,24
12.917108,77.58006999999998,06:45:14,2016-07-21,19,24314,18
12.917249,77.577866,06:45:43,2016-07-21,13,24343,21
12.846706,77.672699,06:49:10,2016-07-21,16,24550,139
12.847519,77.674576,06:49:40,2016-07-21,9,24580,138
12.84701,77.670937,06:51:39,2016-07-21,12,24699,139
12.845685,77.668137,06:52:19,2016-07-21,17,24739,135
12.845354,77.666115,06:52:49,2016-07-21,13,24769,133
12.847373,77.672554,06:53:29,2016-07-21,0,24809,138
12.847372,77.672554,06:54:18,2016-07-21,0,24858,138
12.842693,77.66033900000002,06:54:38,2016-07-21,18,24878,129
12.847371,77.672554,06:54:48,2016-07-21,0,24888,138
12.84737,77.672554,06:55:08,2016-07-21,0,24908,138
12.840259,77.659973,06:55:08,2016-07-21,16,24908,128
12.847369,77.672554,06:55:28,2016-07-21,0,24928,138
12.838935,77.658852,06:55:39,2016-07-21,10,24939,127
12.847368,77.672554,06:55:48,2016-07-21,0,24948,138
12.847367,77.672554,06:55:58,2016-07-21,0,24958,138
12.847366,77.672554,06:56:18,2016-07-21,0,24978,138
12.847419,77.672546,06:56:48,2016-07-21,0,25008,138
12.847512,77.672539,06:56:58,2016-07-21,0,25018,138
12.847516,77.672409,06:57:08,2016-07-21,6,25028,138
12.847555,77.67234,06:57:18,2016-07-21,0,25038,138
12.847587,77.67231,06:57:28,2016-07-21,0,25048,138
12.847544,77.67235600000002,06:57:38,2016-07-21,0,25058,138
12.84754,77.672394,06:57:48,2016-07-21,0,25068,138
12.84756,77.672386,06:57:58,2016-07-21,0,25078,138
12.847417,77.672264,06:58:08,2016-07-21,0,25088,138
12.847387,77.672279,06:58:18,2016-07-21,0,25098,138
12.84739,77.672264,06:58:28,2016-07-21,0,25108,138
12.847394,77.67227199999998,06:58:38,2016-07-21,0,25118,138
12.847403,77.672279,06:58:47,2016-07-21,0,25127,138
12.847412,77.67229499999998,06:58:57,2016-07-21,0,25137,138
