Start_Lat,Start_Longitude,Start_Time,End_Lat,End_Longitude,End_Time,Distance,Flag,Day_time
12.925055,77.592262,07:13:44,12.924572999999999,77.591911,07:23:43,325,0,26024
12.92486,77.591911,07:23:53,12.924827,77.592499,07:33:50,105,1,26633
12.924827,77.592499,07:54:15,12.9248,77.59288000000002,08:04:12,105,0,28455
12.917103,77.622108,08:46:03,12.910769,77.626678,08:53:44,887,0,31563
12.836117999999999,77.65718100000002,09:14:40,12.83816,77.65844,09:24:37,350,0,33280
12.917088,77.580864,10:02:00,12.917513,77.57401999999998,10:11:58,767,0,36120
12.917313,77.574203,10:22:16,12.917309,77.578094,10:31:53,1136,0,37336
12.916688,77.603241,10:43:11,12.916255,77.617111,10:52:26,1500,0,38591
12.917114,77.62197900000002,10:53:36,12.911717999999999,77.62616700000002,11:03:23,1385,0,39216
12.836116,77.657249,11:24:28,12.838114,77.658302,11:34:26,314,0,41068
12.838114,77.658302,11:34:36,12.845157,77.659248,11:43:24,882,1,41676
12.845672,77.667427,11:54:56,12.84625,77.66877,11:56:46,221,0,42896
12.916744,77.595291,12:25:59,12.917085,77.579605,12:35:46,1625,0,44759
12.917247999999999,77.577827,12:36:17,12.917565,77.57204399999998,12:46:14,987,0,45377
12.916675999999999,77.606689,13:06:41,12.917009,77.621811,13:16:38,1649,0,47201
12.917009,77.621811,13:16:48,12.911447,77.626312,13:25:46,891,1,47808
12.836028,77.65720400000002,13:46:51,12.845115,77.661201,13:56:51,1298,0,49611
12.915696,77.623436,14:20:15,12.915696,77.623436,14:30:12,100,0,51615
12.916746,77.62350500000002,14:50:58,12.915308999999999,77.624107,15:00:52,100,0,53458
12.836761,77.657791,15:25:17,12.838498,77.65860699999998,15:35:15,230,0,55517
12.838498,77.65860699999998,15:35:25,12.838498,77.65860699999998,15:45:22,100,1,56125
12.838498,77.65860699999998,15:45:32,12.845688,77.667702,15:55:29,1523,2,56732
12.911972,77.625778,16:06:08,12.917272,77.623001,16:14:26,664,0,57968
12.917010000000001,77.623558,16:46:49,12.917010000000001,77.623558,16:56:46,104,0,60409
12.917010000000001,77.623558,16:56:56,12.911477,77.62631999999998,17:04:41,697,1,61016
12.836063000000001,77.657188,17:56:19,12.838492,77.658615,18:06:14,319,0,64579
12.838492,77.658615,18:06:24,12.845461,77.665054,18:16:21,1378,1,65184
12.845461,77.665054,18:16:31,12.846053999999999,77.66855600000002,18:19:21,338,2,65791
12.923166,77.596451,18:50:13,12.924664,77.592438,19:00:11,784,0,67813
