Start_Lat,Start_Longitude,Start_Time,End_Lat,End_Longitude,End_Time,Distance,Flag,Day_time
12.924613,77.592232,07:38:11,12.924773,77.59320100000002,07:48:03,218,0,27491
12.924750999999999,77.593132,08:28:44,12.924750999999999,77.593132,08:38:42,100,0,30524
12.916624,77.61039699999998,08:49:27,12.916607,77.62338299999998,08:59:25,1490,0,31767
12.916607,77.62338299999998,08:59:35,12.911715,77.626137,09:05:04,585,1,32375
12.836185,77.657166,09:35:26,12.839116,77.659256,09:45:18,421,0,34526
12.917159,77.573708,10:49:07,12.917667,77.574249,10:58:45,900,0,38947
12.916471000000001,77.611862,12:14:45,12.916684,77.59996,12:24:42,1151,0,44085
12.916694,77.599586,12:24:52,12.916977000000001,77.585945,12:34:40,1504,1,44692
12.91705,77.583656,12:35:20,12.917187,77.573883,12:45:17,1349,0,45320
12.917164999999999,77.57384499999998,12:45:27,12.917082,77.58555600000003,12:55:27,1620,1,45927
12.916772,77.602974,13:06:24,12.916578999999999,77.612778,13:16:22,1051,0,47184
12.916578999999999,77.612778,13:16:32,12.91734,77.622345,13:26:29,986,1,47792
12.91734,77.622345,13:26:39,12.911863,77.62606,13:32:38,797,2,48399
12.914029,77.624542,14:12:57,12.915802000000001,77.623375,14:22:55,208,0,51177
12.915802000000001,77.623375,14:33:12,12.916618,77.620964,14:42:51,334,0,52392
12.916311,77.619362,14:43:21,12.91649,77.609077,14:53:12,1247,0,53001
12.916516,77.60880300000002,14:53:22,12.916825,77.594139,15:03:19,1595,1,53602
12.916825,77.594139,15:03:29,12.916977000000001,77.583923,15:12:48,1107,2,54209
12.917052,77.580566,15:13:47,12.917204,77.573341,15:23:45,1400,0,54827
12.917177,77.573341,15:23:55,12.917200999999999,77.581528,15:33:53,1126,1,55435
12.917200999999999,77.581528,15:34:03,12.917003999999999,77.589134,15:44:00,770,2,56043
12.916636,77.606949,15:54:20,12.916275,77.61688199999998,16:04:17,1134,0,57260
12.916275,77.61688199999998,16:04:27,12.915686,77.623932,16:14:24,792,1,57867
12.91567,77.623947,16:14:34,12.911437,77.626297,16:19:43,558,2,58474
12.836108,77.657494,17:11:09,12.838216000000001,77.65837900000002,17:21:06,332,0,61869
12.838647,77.658691,17:41:31,12.845419999999999,77.665779,17:51:19,1332,0,63691
12.916425,77.612762,18:13:55,12.916583000000001,77.601555,18:23:53,1313,0,65635
12.916583000000001,77.601555,18:24:03,12.916761,77.59689300000002,18:34:01,528,1,66243
12.916761,77.59689300000002,18:34:11,12.92314,77.59478,18:44:08,909,2,66851
12.923160000000001,77.59433,18:44:18,12.924494000000001,77.59258299999998,18:54:16,648,3,67458
12.924494000000001,77.59258299999998,18:54:26,12.924494000000001,77.59258299999998,19:04:23,101,4,68066
