Start_Lat,Start_Longitude,Start_Time,End_Lat,End_Longitude,End_Time,Distance,Flag,Day_time
12.924525,77.592316,00:33:33,12.924532000000001,77.592316,00:43:30,100,0,2013
12.924986,77.592201,06:55:08,12.924576,77.5923,07:05:06,522,0,24908
12.924576,77.5923,07:05:16,12.92481,77.592964,07:15:14,763,1,25516
12.92481,77.592964,07:45:46,12.921605,77.585686,07:55:40,1257,0,27946
12.921536999999999,77.58519,07:55:50,12.916843,77.593475,08:05:39,1430,1,28550
12.916858,77.594246,08:05:58,12.91663,77.607445,08:15:56,1480,2,29158
12.916658,77.607834,08:16:06,12.916558,77.611938,08:26:04,547,3,29766
12.916558,77.611938,08:26:14,12.916374000000001,77.619217,08:36:11,748,4,30374
12.91638,77.619568,08:36:21,12.91178,77.626122,08:46:18,1126,5,30981
12.91178,77.626122,08:46:28,12.909301,77.627533,08:48:58,240,6,31588
12.836049000000001,77.657188,09:20:01,12.838396000000001,77.658546,09:29:58,312,0,33601
12.838396000000001,77.658546,09:30:08,12.845443,77.665306,09:39:47,1432,1,34208
12.917211,77.573868,10:20:59,12.917188000000001,77.580116,10:30:56,1110,0,37259
12.916276,77.617065,10:52:21,12.916961,77.623215,11:02:19,689,0,39141
12.916356,77.61507399999998,12:00:53,12.916595,77.601311,12:10:40,1606,0,43253
12.917056,77.581429,12:21:39,12.917317,77.57299,12:31:36,1305,0,44499
12.917317,77.57299,12:31:46,12.917244,77.579926,12:41:43,1016,1,45106
12.917164,77.580269,12:41:53,12.916882000000001,77.593002,12:51:51,1409,2,45713
12.915809,77.623367,13:52:38,12.915809,77.623367,13:56:37,100,0,49958
12.915997,77.62305500000002,14:08:09,12.916549,77.608925,14:17:54,1511,0,50889
12.917158,77.585808,14:28:41,12.917394,77.573914,14:38:39,1252,0,52121
12.917394,77.573914,14:38:49,12.917394,77.573914,14:48:47,100,1,52729
12.917394,77.573914,14:48:57,12.917448,77.57781999999997,14:58:54,863,2,53337
12.917,77.58221400000002,15:00:14,12.917074000000001,77.58548,15:08:42,893,0,54014
12.916618,77.609962,15:21:22,12.916659,77.623337,15:31:19,1444,0,55282
12.916455000000001,77.623451,15:31:29,12.915965,77.623772,15:41:26,119,1,55889
12.915965,77.623772,15:41:36,12.911525,77.626289,15:49:04,464,2,56496
12.916469000000001,77.63272099999998,16:45:43,12.914699,77.62442,16:54:51,1381,0,60343
12.836147,77.65731,17:35:24,12.837887,77.658516,17:45:21,319,0,63324
12.837887,77.658516,17:45:31,12.838517999999999,77.658821,17:55:28,101,1,63931
12.838517999999999,77.658821,17:55:39,12.8455,77.664932,18:05:37,1205,2,64539
12.915123,77.623787,18:27:42,12.916428999999999,77.613091,18:37:39,1241,0,66462
12.916428999999999,77.613091,18:37:49,12.918814999999999,77.59996,18:47:48,1640,1,67069
12.920286,77.600098,18:48:17,12.924445,77.59279599999998,18:58:15,1562,2,67697
12.924445,77.59279599999998,18:58:25,12.924508,77.592598,19:08:23,202,3,68305
