Start_Lat,Start_Longitude,Start_Time,End_Lat,End_Longitude,End_Time,Distance,Flag,Day_time
12.846611,77.67205,07:25:56,12.847035,77.671097,07:35:53,1640,0,26756
12.917056,77.58081800000002,08:07:36,12.917327,77.573952,08:17:33,1246,0,29256
12.917327,77.573952,08:17:43,12.917327,77.573952,08:27:39,307,1,29863
12.917292,77.622658,08:48:04,12.91192,77.62602199999998,08:57:31,707,0,31684
12.835964,77.657394,09:16:57,12.835964,77.657394,09:26:54,103,0,33417
12.835964,77.657394,09:27:04,12.845481,77.664886,09:37:03,1633,1,34024
12.916939999999999,77.581345,10:09:05,12.917459,77.575058,10:19:02,1125,0,36545
12.837874000000001,77.658424,11:04:03,12.845532,77.667191,11:13:20,1535,0,39843
12.917625,77.574501,11:53:23,12.917549000000001,77.577621,12:03:10,893,0,42803
12.835775,77.65731,12:56:23,12.835775,77.65731,13:06:20,316,0,46583
12.917041000000001,77.5811,13:47:42,12.91762,77.574799,13:57:39,1005,0,49662
12.836067,77.65708199999997,14:45:00,12.836067,77.65708199999997,14:54:57,332,0,53100
12.836067,77.65708199999997,14:55:07,12.836067,77.65708199999997,15:05:04,100,1,53707
12.916528999999999,77.607582,15:32:24,12.916724,77.596214,15:42:22,1642,0,55944
12.916724,77.596214,15:42:32,12.917069999999999,77.581001,15:52:29,1379,1,56552
12.917069999999999,77.581001,15:52:40,12.917606,77.57511099999998,16:02:38,783,2,57160
12.917606,77.57511099999998,16:15:16,12.917199,77.584755,16:25:14,1591,0,58516
12.836841999999999,77.657951,17:19:02,12.845508,77.664955,17:29:00,1658,0,62342
12.912442,77.63311,17:50:55,12.917454,77.624031,18:00:52,1397,0,64255
12.917454,77.624031,18:01:02,12.912006,77.626007,18:09:59,689,1,64862
12.846591,77.672546,18:30:46,12.846591,77.672546,18:40:44,212,0,66646
